"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh garlic [114221221]","Pounds","254","units","0","v52014140","14.2.25","2300","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","10300","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","9800","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","","x","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","","F","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","9400","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","11700","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","14200","E","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","17700","E","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","5600","","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","","F","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh leeks [114221241]","Pounds","254","units","0","v43974251","14.2.21","14500","","","t","0"
"1940","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","15300","","","t","0"
"1941","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","14800","","","t","0"
"1942","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","13200","","","t","0"
"1943","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","14800","","","t","0"
"1944","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","12200","","","t","0"
"1945","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","14700","","","t","0"
"1946","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","14700","","","t","0"
"1947","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","14900","","","t","0"
"1948","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","11800","","","t","0"
"1949","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","14700","","","t","0"
"1950","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","11600","","","t","0"
"1951","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","12100","","","t","0"
"1952","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","16000","","","t","0"
"1953","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","15300","","","t","0"
"1954","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","13100","","","t","0"
"1955","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","12200","","","t","0"
"1956","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","10800","","","t","0"
"1957","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","13000","","","t","0"
"1958","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","16600","","","t","0"
"1959","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","16800","","","t","0"
"1960","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","15900","","","t","0"
"1961","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","14900","","","t","0"
"1962","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","15700","","","t","0"
"1963","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","17300","","","t","0"
"1964","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","16900","","","t","0"
"1965","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","16400","","","t","0"
"1966","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","18500","","","t","0"
"1967","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","18500","","","t","0"
"1968","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","18600","","","t","0"
"1969","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","22400","","","t","0"
"1970","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","25300","","","t","0"
"1971","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","27900","","","t","0"
"1972","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","24300","","","t","0"
"1973","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","35900","","","t","0"
"1974","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","31200","","","t","0"
"1975","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","26700","","","t","0"
"1976","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","28900","","","t","0"
"1977","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","28500","","","t","0"
"1978","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","28200","","","t","0"
"1979","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","34700","","","t","0"
"1980","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","31200","","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","20100","","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","26100","","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","30000","","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","29700","","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","32600","","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","25800","","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","27000","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","26200","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","25900","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","25700","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","27900","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","26900","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","21500","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","18900","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","23000","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","22200","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","20000","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","21400","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","17200","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","20400","","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","19900","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","14000","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","16500","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","15400","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","19000","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","24000","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","20800","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","21900","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","28700","","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","28300","","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","25300","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","20900","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","23000","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","23500","","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","19800","","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","21700","","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh lettuce [11422131]","Pounds","254","units","0","v73688","14.2.10","30200","","","t","0"
"1940","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","14100","","","t","0"
"1941","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","20900","","","t","0"
"1942","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","21200","","","t","0"
"1943","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","18200","","","t","0"
"1944","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","16300","","","t","0"
"1945","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","15000","","","t","0"
"1946","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","18000","","","t","0"
"1947","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","18800","","","t","0"
"1948","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","11500","","","t","0"
"1949","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","12300","","","t","0"
"1950","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","13200","","","t","0"
"1951","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","18000","","","t","0"
"1952","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","19700","","","t","0"
"1953","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","19700","","","t","0"
"1954","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","16700","","","t","0"
"1955","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","13300","","","t","0"
"1956","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","18200","","","t","0"
"1957","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","22100","","","t","0"
"1958","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","13900","","","t","0"
"1959","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","19200","","","t","0"
"1960","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","24400","","","t","0"
"1961","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","19400","","","t","0"
"1962","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","25000","","","t","0"
"1963","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","28300","","","t","0"
"1964","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","22700","","","t","0"
"1965","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","20100","","","t","0"
"1966","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","27200","","","t","0"
"1967","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","24000","","","t","0"
"1968","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","26800","","","t","0"
"1969","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","27200","","","t","0"
"1970","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","25500","","","t","0"
"1971","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","24100","","","t","0"
"1972","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","25600","","","t","0"
"1973","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","25700","","","t","0"
"1974","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","29900","","","t","0"
"1975","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","33000","","","t","0"
"1976","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","23600","","","t","0"
"1977","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","28800","","","t","0"
"1978","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","28600","","","t","0"
"1979","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","31500","","","t","0"
"1980","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","22700","","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","26600","","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","29600","","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","37500","","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","37000","","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","32400","","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","32300","","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","36900","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","35200","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","32400","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","30900","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","26800","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","27700","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","31700","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","32600","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","36500","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","38800","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","36300","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","30700","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","33600","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","30200","","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","28700","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","31800","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","28200","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","34200","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","37100","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","","x","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","29500","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","20500","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","","F","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","","x","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","29500","E","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","31200","E","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","","F","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","","F","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","","F","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","","F","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh dry onions [114221211]","Pounds","254","units","0","v73756","14.2.11","13000","E","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","","x","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","8400","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","10800","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","11300","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","13600","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","10000","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","11700","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","14000","","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","","F","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","15800","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","16900","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","7700","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","21600","","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","16600","","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","15300","","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsley [114221381]","Pounds","254","units","0","v52014260","14.2.27","23100","","","t","0"
"1940","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","11100","","","t","0"
"1941","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","8700","","","t","0"
"1942","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10700","","","t","0"
