"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1992","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1624","","","","0"
"1993","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1599","","","","0"
"1994","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","2240","","","","0"
"1995","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","2445","","","","0"
"1996","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","2183","","","","0"
"1997","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1308","","","","0"
"1998","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","2325","","","","0"
"1999","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1858","","","","0"
"2000","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1075","","","","0"
"2001","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1750","","","","0"
"2002","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1400","","","","0"
"2003","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1450","","","","0"
"2004","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1175","","","","0"
"2005","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","738","","","","0"
"2006","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","888","","","","0"
"2007","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","825","","","","0"
"2008","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","500","","","","0"
"2009","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","977","","","","0"
"2010","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","654","","","","0"
"2011","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1063","","","","0"
"2012","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","976","","","","0"
"2013","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1087","","","","0"
"2014","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","2126","","","","0"
"2015","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","2259","","","","0"
"2016","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","2044","","","","0"
"2017","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1815","","","","0"
"2018","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","","F","","","0"
"2019","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","2014","","","","0"
"2020","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1844","E","","","0"
"2021","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1740","E","","","0"
"2022","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","","F","","","0"
"2023","British Columbia","2016A000259","Total production (tons)","Fresh cucumbers and fresh gherkins (all varieties)","Tons","291","units","0","v73631","14.3.9","1746","","","","0"
"2002","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","90","","","","0"
"2003","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","93","","","","0"
"2004","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","98","","","","0"
"2005","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","33","","","","0"
"2006","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","45","","","","0"
"2007","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","55","","","","0"
"2008","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","","F","","","0"
"2009","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","62","","","","0"
"2010","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","73","","","","0"
"2011","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","305","","","","0"
"2012","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","301","","","","0"
"2013","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","290","","","","0"
"2014","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","413","","","","0"
"2015","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","423","","","","0"
"2016","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","371","","","","0"
"2017","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","266","","","","0"
"2018","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","288","E","","","0"
"2019","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","262","","","","0"
"2020","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","228","","","","0"
"2021","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","234","","","","0"
"2022","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","225","","","","0"
"2023","British Columbia","2016A000259","Total production (tons)","Fresh garlic [114221221]","Tons","291","units","0","v52014141","14.3.25","226","","","","0"
"2007","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","205","","","","0"
"2008","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","195","","","","0"
"2009","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","","x","","","0"
"2010","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","","F","","","0"
"2011","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","410","","","","0"
"2012","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","241","","","","0"
"2013","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","277","","","","0"
"2014","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","195","","","","0"
"2015","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","112","","","","0"
"2016","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","325","","","","0"
"2017","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","493","","","","0"
"2018","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","375","","","","0"
"2019","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","398","E","","","0"
"2020","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","628","","","","0"
"2021","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","622","E","","","0"
"2022","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","553","","","","0"
"2023","British Columbia","2016A000259","Total production (tons)","Fresh leeks [114221241]","Tons","291","units","0","v43974257","14.3.21","562","E","","","0"
"1940","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4427","","","","0"
"1941","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4364","","","","0"
"1942","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4237","","","","0"
"1943","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4663","","","","0"
"1944","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4456","","","","0"
"1945","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5517","","","","0"
"1946","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5719","","","","0"
"1947","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5963","","","","0"
"1948","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5191","","","","0"
"1949","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6415","","","","0"
"1950","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5091","","","","0"
"1951","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5124","","","","0"
"1952","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6161","","","","0"
"1953","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5677","","","","0"
"1954","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4245","","","","0"
"1955","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","3980","","","","0"
"1956","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","3500","","","","0"
"1957","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4037","","","","0"
"1958","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4556","","","","0"
"1959","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4277","","","","0"
"1960","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4056","","","","0"
"1961","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","3735","","","","0"
"1962","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","3924","","","","0"
"1963","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","3801","","","","0"
"1964","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","3876","","","","0"
"1965","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4178","","","","0"
"1966","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4619","","","","0"
"1967","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5539","","","","0"
"1968","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5759","","","","0"
"1969","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5949","","","","0"
"1970","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","7594","","","","0"
"1971","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","8357","","","","0"
"1972","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","7654","","","","0"
"1973","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","11876","","","","0"
"1974","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","10937","","","","0"
"1975","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","9564","","","","0"
"1976","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","10463","","","","0"
"1977","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","10490","","","","0"
"1978","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","10550","","","","0"
"1979","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","13513","","","","0"
"1980","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","11466","","","","0"
"1981","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","7385","","","","0"
"1982","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","7621","","","","0"
"1983","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","8617","","","","0"
"1984","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","8378","","","","0"
"1985","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","9059","","","","0"
"1986","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","10783","","","","0"
"1987","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","11661","","","","0"
"1988","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","11258","","","","0"
"1989","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","12235","","","","0"
"1990","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","11994","","","","0"
"1991","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","10913","","","","0"
"1992","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","10628","","","","0"
"1993","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","7251","","","","0"
"1994","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","8426","","","","0"
"1995","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","9565","","","","0"
"1996","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","9960","","","","0"
"1997","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6205","","","","0"
"1998","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","8078","","","","0"
"1999","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6420","","","","0"
"2000","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","7192","","","","0"
"2001","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","8370","","","","0"
"2002","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","3650","","","","0"
"2003","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4880","","","","0"
"2004","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4500","","","","0"
"2005","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4325","","","","0"
"2006","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","8150","","","","0"
"2007","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4050","","","","0"
"2008","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4480","","","","0"
"2009","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","7458","","","","0"
"2010","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","10725","","","","0"
"2011","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6852","","","","0"
"2012","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5741","","","","0"
"2013","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6541","","","","0"
"2014","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6524","","","","0"
"2015","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6031","","","","0"
"2016","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6426","","","","0"
"2017","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","8228","","","","0"
"2018","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","6276","","","","0"
"2019","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5500","","","","0"
"2020","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","4162","","","","0"
"2021","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","3969","","","","0"
"2022","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5311","","","","0"
"2023","British Columbia","2016A000259","Total production (tons)","Fresh lettuce [11422131]","Tons","291","units","0","v73700","14.3.10","5390","","","","0"
"1940","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7487","","","","0"
"1941","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","10230","","","","0"
"1942","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","15261","","","","0"
"1943","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","9300","","","","0"
"1944","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","11427","","","","0"
"1945","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","9288","","","","0"
"1946","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","14008","","","","0"
"1947","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","11452","","","","0"
"1948","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7029","","","","0"
"1949","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","6928","","","","0"
"1950","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","8600","","","","0"
"1951","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","6855","","","","0"
"1952","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7195","","","","0"
"1953","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","9754","","","","0"
"1954","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","6584","","","","0"
"1955","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","3726","","","","0"
"1956","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","4094","","","","0"
"1957","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","3978","","","","0"
"1958","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","2790","","","","0"
"1959","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","3844","","","","0"
"1960","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","5486","","","","0"
"1961","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","4356","","","","0"
"1962","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7625","","","","0"
"1963","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","8071","","","","0"
"1964","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7139","","","","0"
"1965","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","5023","","","","0"
"1966","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","6402","","","","0"
"1967","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7069","","","","0"
"1968","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","8584","","","","0"
"1969","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7622","","","","0"
"1970","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7891","","","","0"
"1971","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7719","","","","0"
"1972","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","9388","","","","0"
"1973","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","9267","","","","0"
"1974","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","10188","","","","0"
"1975","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","9814","","","","0"
"1976","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","8109","","","","0"
"1977","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","11260","","","","0"
"1978","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","11396","","","","0"
"1979","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","14198","","","","0"
"1980","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","9363","","","","0"
"1981","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7785","","","","0"
"1982","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","8782","","","","0"
"1983","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","8595","","","","0"
"1984","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7110","","","","0"
"1985","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7484","","","","0"
"1986","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","6510","","","","0"
"1987","British Columbia","2016A000259","Total production (tons)","Fresh dry onions [114221211]","Tons","291","units","0","v73767","14.3.11","7331","","","","0"
