x,y,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST_FLAG,DIRECTION_MAX_GUST_FLAG,STATION_NAME,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,SNOW_ON_GROUND_FLAG,ID,LOCAL_DATE,MIN_TEMPERATURE_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY,PROVINCE_CODE,LOCAL_YEAR,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,TOTAL_SNOW,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG
-119.60222222222222,49.4625,,T,,6.1,0,22.8,,54,,,14.5,T,1126146,,,PENTICTON A,,0,,15,0,,1126146.2012.10.1,2012-10-01 00:00:00,,10,,BC,2012,3.5,,0,1,
-119.60222222222222,49.4625,,,,5.9,0,19.1,,67,,,12.5,,1126146,,,PENTICTON A,,0,,35,0,,1126146.2012.10.2,2012-10-02 00:00:00,,10,,BC,2012,5.5,,0,2,
-119.60222222222222,49.4625,,,,1.5,0,15.2,,0,,,8.4,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.10.3,2012-10-03 00:00:00,,10,,BC,2012,9.6,,0,3,
-119.60222222222222,49.4625,,,,-0.8,0,16.2,,0,,,7.7,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.10.4,2012-10-04 00:00:00,,10,,BC,2012,10.3,,0,4,
-119.60222222222222,49.4625,,,,-0.6,0,15.6,,0,,,7.5,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.10.5,2012-10-05 00:00:00,,10,,BC,2012,10.5,,0,5,
-119.60222222222222,49.4625,,M,,0.4,0,16.6,,0,,,8.5,M,1126146,,,PENTICTON A,,,,0,,,1126146.2012.10.6,2012-10-06 00:00:00,,10,,BC,2012,9.5,,0,6,
-119.60222222222222,49.4625,,,,-1.1,0,17.7,,0,,,8.3,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.10.7,2012-10-07 00:00:00,,10,,BC,2012,9.7,,0,7,
-119.60222222222222,49.4625,,,,0.9,0,18.6,,0,,,9.8,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.10.8,2012-10-08 00:00:00,,10,,BC,2012,8.2,,0,8,
-119.60222222222222,49.4625,,,,2.9,0,18.5,,0,,,10.7,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.10.9,2012-10-09 00:00:00,,10,,BC,2012,7.3,,0,9,
-119.60222222222222,49.4625,,,,0.8,0,18.5,,43,,,9.7,,1126146,,,PENTICTON A,,0,,8,0,,1126146.2012.10.10,2012-10-10 00:00:00,,10,,BC,2012,8.3,,0,10,
-119.60222222222222,49.4625,,,,1.2,0,17.4,,0,,,9.3,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.10.11,2012-10-11 00:00:00,,10,,BC,2012,8.7,,0,11,
-119.60222222222222,49.4625,,,,5.9,0,19,,43,,,12.5,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2012.10.12,2012-10-12 00:00:00,,10,,BC,2012,5.5,,0,12,
-119.60222222222222,49.4625,,,,10.3,0,15.3,,33,,,12.8,,1126146,,,PENTICTON A,,0.6,,19,0.6,,1126146.2012.10.13,2012-10-13 00:00:00,,10,,BC,2012,5.2,,0,13,
-119.60222222222222,49.4625,,,,9.2,0,19.8,,65,,,14.5,,1126146,,,PENTICTON A,,1.6,,18,1.6,,1126146.2012.10.15,2012-10-15 00:00:00,,10,,BC,2012,3.5,,0,15,
-119.60222222222222,49.4625,,,,9.6,0,15.9,,82,,,12.8,,1126146,,,PENTICTON A,,5.8,,17,5.8,,1126146.2012.10.16,2012-10-16 00:00:00,,10,,BC,2012,5.2,,0,16,
-119.60222222222222,49.4625,,,,-1.2,0,14.5,,0,,,6.7,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.10.17,2012-10-17 00:00:00,,10,,BC,2012,11.3,,0,17,
-119.60222222222222,49.4625,,,,9.6,0,15.7,,63,,,12.7,,1126146,,,PENTICTON A,,0.4,,19,0.4,,1126146.2012.10.18,2012-10-18 00:00:00,,10,,BC,2012,5.3,,0,18,
-119.60222222222222,49.4625,,,,8.8,0,16.4,,65,,,12.6,,1126146,,,PENTICTON A,,0.2,,19,0.2,,1126146.2012.10.19,2012-10-19 00:00:00,,10,,BC,2012,5.4,,0,19,
-119.60222222222222,49.4625,,,,2.6,0,12.4,,44,,,7.5,,1126146,,,PENTICTON A,,0,,22,0,,1126146.2012.10.20,2012-10-20 00:00:00,,10,,BC,2012,10.5,,0,20,
-119.60222222222222,49.4625,,,,-2.6,0,7.9,T,32,,,2.7,,1126146,,,PENTICTON A,,1,,19,1,,1126146.2012.10.21,2012-10-21 00:00:00,,10,,BC,2012,15.3,,0,21,
-119.60222222222222,49.4625,,,,0.5,0,8.1,,39,,,4.3,,1126146,,,PENTICTON A,,0.8,,29,0.8,,1126146.2012.10.22,2012-10-22 00:00:00,,10,,BC,2012,13.7,,0,22,
-119.60222222222222,49.4625,,,,2.8,0,5.7,,0,,,4.3,,1126146,,,PENTICTON A,,13.8,,0,13.8,,1126146.2012.10.23,2012-10-23 00:00:00,,10,,BC,2012,13.7,,0,23,
-119.60222222222222,49.4625,,,,3.3,0,5.2,,0,,,4.3,,1126146,,,PENTICTON A,,3.4,,0,3.4,,1126146.2012.10.24,2012-10-24 00:00:00,,10,,BC,2012,13.7,,0,24,
-119.60222222222222,49.4625,,M,,1.3,0,9,,0,,,5.2,M,1126146,,,PENTICTON A,,,,0,,,1126146.2012.10.25,2012-10-25 00:00:00,,10,,BC,2012,12.8,,0,25,
-119.60222222222222,49.4625,,,,1.6,0,6.6,,44,,,4.1,,1126146,,,PENTICTON A,,3,,20,3,,1126146.2012.10.26,2012-10-26 00:00:00,,10,,BC,2012,13.9,,0,26,
-119.60222222222222,49.4625,,,,3.7,0,7,,52,,,5.4,,1126146,,,PENTICTON A,,14.6,,19,14.6,,1126146.2012.10.27,2012-10-27 00:00:00,,10,,BC,2012,12.6,,0,27,
-119.60222222222222,49.4625,,,,6.8,0,11.9,,54,,,9.4,,1126146,,,PENTICTON A,,1,,19,1,,1126146.2012.10.28,2012-10-28 00:00:00,,10,,BC,2012,8.6,,0,28,
-119.60222222222222,49.4625,,,,7.1,0,12.4,,39,,,9.8,,1126146,,,PENTICTON A,,20.2,,17,20.2,,1126146.2012.10.29,2012-10-29 00:00:00,,10,,BC,2012,8.2,,0,29,
-119.60222222222222,49.4625,,,,9,0,12.4,,44,,,10.7,,1126146,,,PENTICTON A,,7.2,,18,7.2,,1126146.2012.10.30,2012-10-30 00:00:00,,10,,BC,2012,7.3,,0,30,
-119.60222222222222,49.4625,,,,8.8,0,10.2,,0,,,9.5,,1126146,,,PENTICTON A,,11.6,,0,11.6,,1126146.2012.10.31,2012-10-31 00:00:00,,10,,BC,2012,8.5,,0,31,
-119.60222222222222,49.4625,,M,,4.8,0,11.4,,0,,,8.1,M,1126146,,,PENTICTON A,,,,0,,,1126146.2012.11.1,2012-11-01 00:00:00,,11,,BC,2012,9.9,,0,1,
-119.60222222222222,49.4625,,,,3.2,0,11.6,,32,,,7.4,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2012.11.2,2012-11-02 00:00:00,,11,,BC,2012,10.6,,0,2,
-119.60222222222222,49.4625,,,,10.6,0,13.2,,54,,,11.9,,1126146,,,PENTICTON A,,0.8,,19,0.8,,1126146.2012.11.3,2012-11-03 00:00:00,,11,,BC,2012,6.1,,0,3,
-119.60222222222222,49.4625,,,,8.4,0,14.5,,69,,,11.5,,1126146,,,PENTICTON A,,0.6,,20,0.6,,1126146.2012.11.4,2012-11-04 00:00:00,,11,,BC,2012,6.5,,0,4,
-119.60222222222222,49.4625,,,,5.7,0,16.7,,52,,,11.2,,1126146,,,PENTICTON A,,0,,21,0,,1126146.2012.11.5,2012-11-05 00:00:00,,11,,BC,2012,6.8,,0,5,
-119.60222222222222,49.4625,,,,3.3,0,9.8,,32,,,6.6,,1126146,,,PENTICTON A,,3,,4,3,,1126146.2012.11.6,2012-11-06 00:00:00,,11,,BC,2012,11.4,,0,6,
-119.60222222222222,49.4625,,,,0.3,0,12.6,,33,,,6.5,,1126146,,,PENTICTON A,,0,,21,0,,1126146.2012.11.7,2012-11-07 00:00:00,,11,,BC,2012,11.5,,0,7,
-119.60222222222222,49.4625,,,,-1,0,6.9,,39,,,3,,1126146,,,PENTICTON A,,0,,30,0,,1126146.2012.11.8,2012-11-08 00:00:00,,11,,BC,2012,15,,0,8,
-119.60222222222222,49.4625,,,,-0.4,0,4.2,,37,,,1.9,,1126146,,,PENTICTON A,,0.2,,31,0,,1126146.2012.11.9,2012-11-09 00:00:00,,11,,BC,2012,16.1,,0.2,9,
-119.60222222222222,49.4625,,,,-4,0,2.7,T,35,,,-0.7,T,1126146,,,PENTICTON A,,0,,35,0,,1126146.2012.11.10,2012-11-10 00:00:00,,11,,BC,2012,18.7,,0,10,
-119.60222222222222,49.4625,,,,-8.5,0,1.1,,41,1,,-3.7,,1126146,,,PENTICTON A,,0.8,,16,0,,1126146.2012.11.11,2012-11-11 00:00:00,,11,,BC,2012,21.7,,1,11,
-119.60222222222222,49.4625,,,,0,0,3.9,,41,2,,2,,1126146,,,PENTICTON A,,3.6,,16,0,,1126146.2012.11.12,2012-11-12 00:00:00,,11,,BC,2012,16,,4,12,
-119.60222222222222,49.4625,,,,2.8,0,6.3,,44,,,4.6,,1126146,,,PENTICTON A,,0.2,,17,0.2,,1126146.2012.11.13,2012-11-13 00:00:00,,11,,BC,2012,13.4,,0,13,
-119.60222222222222,49.4625,,T,,3.9,0,7.9,,33,,,5.9,T,1126146,,,PENTICTON A,,0,,16,0,,1126146.2012.11.14,2012-11-14 00:00:00,,11,,BC,2012,12.1,,0,14,
-119.60222222222222,49.4625,,,,3.6,0,5.7,,37,,,4.7,,1126146,,,PENTICTON A,,0,,16,0,,1126146.2012.11.15,2012-11-15 00:00:00,,11,,BC,2012,13.3,,0,15,
-119.60222222222222,49.4625,,,,3.9,0,6.5,,44,,,5.2,,1126146,,,PENTICTON A,,0,,32,0,,1126146.2012.11.16,2012-11-16 00:00:00,,11,,BC,2012,12.8,,0,16,
-119.60222222222222,49.4625,,,,5.8,0,7.7,,50,,,6.8,,1126146,,,PENTICTON A,,6.4,,15,6.4,,1126146.2012.11.17,2012-11-17 00:00:00,,11,,BC,2012,11.2,,0,17,
-119.60222222222222,49.4625,,,,4.7,0,7.6,,63,,,6.2,,1126146,,,PENTICTON A,,3.2,,19,3.2,,1126146.2012.11.18,2012-11-18 00:00:00,,11,,BC,2012,11.8,,0,18,
-119.60222222222222,49.4625,,,,4.6,0,12,,69,,,8.3,,1126146,,,PENTICTON A,,8.6,,19,8.6,,1126146.2012.11.19,2012-11-19 00:00:00,,11,,BC,2012,9.7,,0,19,
-119.60222222222222,49.4625,,,,7.9,0,11.8,,52,,,9.9,,1126146,,,PENTICTON A,,4.2,,19,4.2,,1126146.2012.11.20,2012-11-20 00:00:00,,11,,BC,2012,8.1,,0,20,
-119.60222222222222,49.4625,,,,2.3,0,9.7,,43,,,6,,1126146,,,PENTICTON A,,0.4,,19,0.4,,1126146.2012.11.21,2012-11-21 00:00:00,,11,,BC,2012,12,,0,21,
-119.60222222222222,49.4625,,,,-3.3,0,6.2,,56,,,1.5,,1126146,,,PENTICTON A,,0,,20,0,,1126146.2012.11.22,2012-11-22 00:00:00,,11,,BC,2012,16.5,,0,22,
-119.60222222222222,49.4625,,,,4.3,0,6.9,,65,,,5.6,,1126146,,,PENTICTON A,,1.6,,19,1.6,,1126146.2012.11.23,2012-11-23 00:00:00,,11,,BC,2012,12.4,,0,23,
-119.60222222222222,49.4625,,T,,-2.2,0,7.7,,46,,,2.8,T,1126146,,,PENTICTON A,,0,,17,0,,1126146.2012.11.24,2012-11-24 00:00:00,,11,,BC,2012,15.2,,0,24,
-119.60222222222222,49.4625,,,,-4.7,0,4.9,,0,,,0.1,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.11.25,2012-11-25 00:00:00,,11,,BC,2012,17.9,,0,25,
-119.60222222222222,49.4625,,,,-6.1,0,2.3,,0,,,-1.9,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.11.26,2012-11-26 00:00:00,,11,,BC,2012,19.9,,0,26,
-119.60222222222222,49.4625,,,,-6.2,0,2.6,,0,,,-1.8,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.11.27,2012-11-27 00:00:00,,11,,BC,2012,19.8,,0,27,
-119.60222222222222,49.4625,,,,-1.8,0,4.1,,44,,,1.2,,1126146,,,PENTICTON A,,0,,14,0,,1126146.2012.11.28,2012-11-28 00:00:00,,11,,BC,2012,16.8,,0,28,
-119.60222222222222,49.4625,,,,4,0,6,,48,,,5,,1126146,,,PENTICTON A,,1,,15,1,,1126146.2012.11.29,2012-11-29 00:00:00,,11,,BC,2012,13,,0,29,
-119.60222222222222,49.4625,,,,4,0,7.9,,46,,,6,,1126146,,,PENTICTON A,,3.2,,19,3.2,,1126146.2012.11.30,2012-11-30 00:00:00,,11,,BC,2012,12,,0,30,
-119.60222222222222,49.4625,,,,7.1,0,11.2,,65,,,9.2,,1126146,,,PENTICTON A,,1.6,,19,1.6,,1126146.2012.12.1,2012-12-01 00:00:00,,12,,BC,2012,8.8,,0,1,
-119.60222222222222,49.4625,,,,5.6,0,8.7,,59,,,7.2,,1126146,,,PENTICTON A,,0.2,,20,0.2,,1126146.2012.12.3,2012-12-03 00:00:00,,12,,BC,2012,10.8,,0,3,
-119.60222222222222,49.4625,,,,5.3,0,9.3,,61,,,7.3,,1126146,,,PENTICTON A,,3.6,,18,3.6,,1126146.2012.12.4,2012-12-04 00:00:00,,12,,BC,2012,10.7,,0,4,
-119.60222222222222,49.4625,,T,,3.3,0,9.4,,46,,,6.4,T,1126146,,,PENTICTON A,,0,,25,0,,1126146.2012.12.5,2012-12-05 00:00:00,,12,,BC,2012,11.6,,0,5,
-119.60222222222222,49.4625,,,,2.4,0,5.8,,43,,,4.1,,1126146,,,PENTICTON A,,0.2,,19,0.2,,1126146.2012.12.6,2012-12-06 00:00:00,,12,,BC,2012,13.9,,0,6,
-119.60222222222222,49.4625,,,,-0.9,0,3.5,,48,2,,1.3,,1126146,,,PENTICTON A,,1.8,,31,0,,1126146.2012.12.7,2012-12-07 00:00:00,,12,,BC,2012,16.7,,2.2,7,
-119.60222222222222,49.4625,,,,-9.2,0,1.5,,46,,,-3.9,,1126146,,,PENTICTON A,,0,,15,0,,1126146.2012.12.8,2012-12-08 00:00:00,,12,,BC,2012,21.9,,0,8,
-119.60222222222222,49.4625,,M,M,-4.3,,,,,1,,,M,1126146,M,M,PENTICTON A,M,,M,,,,1126146.2012.12.9,2012-12-09 00:00:00,E,12,,BC,2012,,,,9,M
-119.60222222222222,49.4625,,,,-2.4,0,2.7,,0,5,,0.2,,1126146,,,PENTICTON A,,2.7,,0,0.4,,1126146.2012.12.12,2012-12-12 00:00:00,,12,,BC,2012,17.8,,3.4,12,
-119.60222222222222,49.4625,,,,-5.6,0,1.4,,43,3,,-2.1,,1126146,,,PENTICTON A,,3.6,,17,0,,1126146.2012.12.14,2012-12-14 00:00:00,,12,,BC,2012,20.1,,5.6,14,
-119.60222222222222,49.4625,,,,-2.7,0,1.5,,48,1,,-0.6,,1126146,,,PENTICTON A,,1,,17,0,,1126146.2012.12.15,2012-12-15 00:00:00,,12,,BC,2012,18.6,,1,15,
-119.60222222222222,49.4625,,,,-0.8,0,1.6,,52,4,,0.4,,1126146,,,PENTICTON A,,1.2,,20,0,,1126146.2012.12.16,2012-12-16 00:00:00,,12,,BC,2012,17.6,,1.2,16,
-119.60222222222222,49.4625,,,,-0.9,0,3.2,,69,6,,1.2,,1126146,,,PENTICTON A,,4,,9,4,,1126146.2012.12.17,2012-12-17 00:00:00,,12,,BC,2012,16.8,,0,17,
-119.60222222222222,49.4625,,,,-8.2,0,2.6,,43,,,-2.8,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2012.12.18,2012-12-18 00:00:00,,12,,BC,2012,20.8,,0,18,
-119.60222222222222,49.4625,,,,-3.8,0,1.8,,57,4,,-1,,1126146,,,PENTICTON A,,0.6,,18,0,,1126146.2012.12.19,2012-12-19 00:00:00,,12,,BC,2012,19,,0.6,19,
-119.60222222222222,49.4625,,,,1.8,0,5,T,65,3,,3.4,,1126146,,,PENTICTON A,,3,,20,3,,1126146.2012.12.20,2012-12-20 00:00:00,,12,,BC,2012,14.6,,0,20,
-119.60222222222222,49.4625,,,,-3.8,0,3,,0,0,,-0.4,,1126146,,,PENTICTON A,,1.8,,0,0,T,1126146.2012.12.21,2012-12-21 00:00:00,,12,,BC,2012,18.4,,2.6,21,
-119.60222222222222,49.4625,,M,E,-0.3,0,1.1,M,,3,,0.4,E,1126146,M,M,PENTICTON A,E,6.4,E,,,,1126146.2012.12.22,2012-12-22 00:00:00,E,12,,BC,2012,17.6,,,22,E
-119.60222222222222,49.4625,,,,1.1,0,3.6,T,37,1,,2.4,,1126146,,,PENTICTON A,,0.2,,20,0.2,,1126146.2012.12.23,2012-12-23 00:00:00,,12,,BC,2012,15.6,,0,23,
-119.60222222222222,49.4625,,,,0.1,0,3.4,,0,,,1.8,,1126146,,,PENTICTON A,,1.8,,0,1.6,,1126146.2012.12.24,2012-12-24 00:00:00,,12,,BC,2012,16.2,,0.2,24,
-119.60222222222222,49.4625,,,,-1.3,0,1.2,,0,1,,-0.1,,1126146,,,PENTICTON A,,1,,0,0,,1126146.2012.12.25,2012-12-25 00:00:00,,12,,BC,2012,18.1,,1.2,25,
-119.60222222222222,49.4625,,,,-0.2,0,2.9,,35,1,,1.4,,1126146,,,PENTICTON A,,0.8,,16,0.4,,1126146.2012.12.27,2012-12-27 00:00:00,,12,,BC,2012,16.6,,0.4,27,
-119.60222222222222,49.4625,,,,-0.8,0,1.5,,37,,,0.4,,1126146,,,PENTICTON A,,1,,24,0.2,,1126146.2012.12.28,2012-12-28 00:00:00,,12,,BC,2012,17.6,,1,28,
-119.60222222222222,49.4625,,M,,-1.9,0,-0.1,,37,2,,-1,,1126146,,,PENTICTON A,,3.2,,16,,,1126146.2012.12.29,2012-12-29 00:00:00,,12,,BC,2012,19,,3.6,29,
-119.60222222222222,49.4625,,,,-7.1,0,-0.4,,32,,,-3.8,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2012.12.30,2012-12-30 00:00:00,,12,,BC,2012,21.8,,0,30,
-119.60222222222222,49.4625,,,,-8.4,0,-2.3,,0,2,,-5.4,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2012.12.31,2012-12-31 00:00:00,,12,,BC,2012,23.4,,0,31,
-119.60222222222222,49.4625,,,,-8.4,0,-2.7,,39,2,,-5.6,,1126146,,,PENTICTON A,,0,,15,0,,1126146.2013.1.1,2013-01-01 00:00:00,,1,,BC,2013,23.6,,0,1,
-119.60222222222222,49.4625,,T,,-5.5,0,-2.4,,48,2,,-4,T,1126146,,,PENTICTON A,,0,,17,0,,1126146.2013.1.2,2013-01-02 00:00:00,,1,,BC,2013,22,,0,2,
-119.60222222222222,49.4625,,T,,-3.6,0,-1.6,,44,2,,-2.6,T,1126146,,,PENTICTON A,,0,,19,0,,1126146.2013.1.3,2013-01-03 00:00:00,,1,,BC,2013,20.6,,0,3,
-119.60222222222222,49.4625,,,,-6.4,0,-1.7,,46,2,,-4.1,,1126146,,,PENTICTON A,,0.2,,15,0,,1126146.2013.1.4,2013-01-04 00:00:00,,1,,BC,2013,22.1,,0.2,4,
-119.60222222222222,49.4625,,,,-1,0,0.5,,52,5,,-0.3,,1126146,,,PENTICTON A,,0.4,,18,0,,1126146.2013.1.6,2013-01-06 00:00:00,,1,,BC,2013,18.3,,0.4,6,
-119.60222222222222,49.4625,,,,-1.7,0,1.3,,52,6,,-0.2,,1126146,,,PENTICTON A,,8.2,,18,0,,1126146.2013.1.7,2013-01-07 00:00:00,,1,,BC,2013,18.2,,9,7,
-119.60222222222222,49.4625,,,,-0.6,0,2.5,,46,9,,1,,1126146,,,PENTICTON A,,2.8,,17,0.2,,1126146.2013.1.8,2013-01-08 00:00:00,,1,,BC,2013,17,,4,8,
-119.60222222222222,49.4625,,,,-0.8,0,5.1,,65,6,,2.2,,1126146,,,PENTICTON A,,16.4,,19,15,,1126146.2013.1.9,2013-01-09 00:00:00,,1,,BC,2013,15.8,,2,9,
-119.60222222222222,49.4625,,,,-2.3,0,2.1,,41,1,,-0.1,,1126146,,,PENTICTON A,,0,,34,0,,1126146.2013.1.10,2013-01-10 00:00:00,,1,,BC,2013,18.1,,0,10,
-119.60222222222222,49.4625,,,,-9.4,0,-0.6,,44,1,,-5,,1126146,,,PENTICTON A,,0,,7,0,,1126146.2013.1.11,2013-01-11 00:00:00,,1,,BC,2013,23,,0,11,
-119.60222222222222,49.4625,,,,-11.5,0,-3.5,,0,1,,-7.5,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2013.1.12,2013-01-12 00:00:00,,1,,BC,2013,25.5,,0,12,
-119.60222222222222,49.4625,,,,-9.5,0,-3.7,,0,1,,-6.6,,1126146,,,PENTICTON A,,1,,0,0,,1126146.2013.1.13,2013-01-13 00:00:00,,1,,BC,2013,24.6,,1.2,13,
-119.60222222222222,49.4625,,,,-6.3,0,-1.9,,35,2,,-4.1,,1126146,,,PENTICTON A,,0.6,,18,0,,1126146.2013.1.14,2013-01-14 00:00:00,,1,,BC,2013,22.1,,1.4,14,
-119.60222222222222,49.4625,,,,-11.8,0,-3.9,,35,2,,-7.9,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2013.1.15,2013-01-15 00:00:00,,1,,BC,2013,25.9,,0,15,
-119.60222222222222,49.4625,,,,-5.9,0,-3.1,,37,2,,-4.5,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2013.1.16,2013-01-16 00:00:00,,1,,BC,2013,22.5,,0,16,
-119.60222222222222,49.4625,,,,-4.2,0,-2.2,,56,2,,-3.2,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2013.1.17,2013-01-17 00:00:00,,1,,BC,2013,21.2,,0,17,
-119.60222222222222,49.4625,,,,-2.9,0,-0.6,,56,2,,-1.8,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2013.1.18,2013-01-18 00:00:00,,1,,BC,2013,19.8,,0,18,
-119.60222222222222,49.4625,,,,-6.8,0,-2.6,,0,2,,-4.7,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2013.1.19,2013-01-19 00:00:00,,1,,BC,2013,22.7,,0,19,
-119.60222222222222,49.4625,,,,-6.2,0,-1.5,,0,2,,-3.9,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2013.1.20,2013-01-20 00:00:00,,1,,BC,2013,21.9,,0,20,
-119.60222222222222,49.4625,,,,-6.3,0,-3.1,,32,2,,-4.7,,1126146,,,PENTICTON A,,0,,16,0,,1126146.2013.1.21,2013-01-21 00:00:00,,1,,BC,2013,22.7,,0,21,
-119.60222222222222,49.4625,,,,-8.4,0,-6,,35,2,,-7.2,,1126146,,,PENTICTON A,,0,,16,0,,1126146.2013.1.22,2013-01-22 00:00:00,,1,,BC,2013,25.2,,0,22,
-119.60222222222222,49.4625,,,,-6.2,0,-0.1,T,46,2,,-3.2,T,1126146,,,PENTICTON A,,0,,16,0,,1126146.2013.1.23,2013-01-23 00:00:00,,1,,BC,2013,21.2,,0,23,
-119.60222222222222,49.4625,,,,-1.6,0,0.8,T,52,1,,-0.4,T,1126146,,,PENTICTON A,,0,,17,0,,1126146.2013.1.24,2013-01-24 00:00:00,,1,,BC,2013,18.4,,0,24,
-119.60222222222222,49.4625,,,,-1.3,0,3,,48,3,,0.9,,1126146,,,PENTICTON A,,0.8,,17,0.8,,1126146.2013.1.25,2013-01-25 00:00:00,,1,,BC,2013,17.1,,0,25,
-119.60222222222222,49.4625,,,,-1.2,0,3.1,,43,1,,1,,1126146,,,PENTICTON A,,0.6,,26,0,,1126146.2013.1.26,2013-01-26 00:00:00,,1,,BC,2013,17,,0.8,26,
-119.60222222222222,49.4625,,,,-0.6,0,1.5,,48,1,,0.5,,1126146,,,PENTICTON A,,0.2,,32,0,,1126146.2013.1.27,2013-01-27 00:00:00,,1,,BC,2013,17.5,,0.4,27,
-119.60222222222222,49.4625,,,,-2.7,0,4.3,,0,1,,0.8,,1126146,,,PENTICTON A,,2.6,,0,0.6,,1126146.2013.1.29,2013-01-29 00:00:00,,1,,BC,2013,17.2,,3,29,
-119.60222222222222,49.4625,,T,,-1.5,0,1.8,,33,3,,0.2,T,1126146,,,PENTICTON A,,0,,17,0,,1126146.2013.1.30,2013-01-30 00:00:00,,1,,BC,2013,17.8,,0,30,
-119.60222222222222,49.4625,,,,-1.5,0,3.2,T,46,1,,0.9,T,1126146,,,PENTICTON A,,0,,15,0,,1126146.2013.1.31,2013-01-31 00:00:00,,1,,BC,2013,17.1,,0,31,
-119.60222222222222,49.4625,,,,-1.9,0,3.5,,59,1,,0.8,,1126146,,,PENTICTON A,,0,,16,0,,1126146.2013.2.1,2013-02-01 00:00:00,,2,,BC,2013,17.2,,0,1,
-119.60222222222222,49.4625,,,,-4.8,0,0.6,,35,1,,-2.1,,1126146,,,PENTICTON A,,0,,15,0,,1126146.2013.2.2,2013-02-02 00:00:00,,2,,BC,2013,20.1,,0,2,
-119.60222222222222,49.4625,,,,1.6,0,5.4,,44,0,,3.5,,1126146,,,PENTICTON A,,1,,19,1,T,1126146.2013.2.6,2013-02-06 00:00:00,,2,,BC,2013,14.5,,0,6,
-119.60222222222222,49.4625,,,,-2.6,0,4.8,,0,,,1.1,,1126146,,,PENTICTON A,,0.2,,0,0.2,,1126146.2013.2.7,2013-02-07 00:00:00,,2,,BC,2013,16.9,,0,7,
-119.60222222222222,49.4625,,,,-5.2,0,5,,0,,,-0.1,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2013.2.8,2013-02-08 00:00:00,,2,,BC,2013,18.1,,0,8,
-119.60222222222222,49.4625,,,,-2.1,0,4.2,,0,,,1.1,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2013.2.9,2013-02-09 00:00:00,,2,,BC,2013,16.9,,0,9,
-119.60222222222222,49.4625,,,,-3.8,0,3.9,,32,,,0.1,,1126146,,,PENTICTON A,,9.9,,36,9.9,,1126146.2013.2.10,2013-02-10 00:00:00,,2,,BC,2013,17.9,,0,10,
-119.60222222222222,49.4625,,,,-4.7,0,2.4,,0,,,-1.2,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2013.2.11,2013-02-11 00:00:00,,2,,BC,2013,19.2,,0,11,
-119.60222222222222,49.4625,,,,0.2,0,3.6,,56,,,1.9,,1126146,,,PENTICTON A,,0,,16,0,,1126146.2013.2.12,2013-02-12 00:00:00,,2,,BC,2013,16.1,,0,12,
-119.60222222222222,49.4625,,,,-2.5,0,10.7,,33,,,4.1,,1126146,,,PENTICTON A,,0,,15,0,,1126146.2013.2.13,2013-02-13 00:00:00,,2,,BC,2013,13.9,,0,13,
-119.60222222222222,49.4625,,,,-4.1,0,7.7,T,0,,,1.8,T,1126146,,,PENTICTON A,,0,,0,0,,1126146.2013.2.14,2013-02-14 00:00:00,,2,,BC,2013,16.2,,0,14,
