x,y,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,LOCAL_MONTH,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_SNOW,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG
-122.6775,53.884166666666665,2.9,,1096439.2019.10.25,3.6,,,2019,15.1,,27,,25,,PRINCE GEORGE,1096439,,8.2,0,-2.5,10,72,,,BC,,,,2019-10-25 00:00:00,,,97,,73,
-122.6775,53.884166666666665,0.7,,1096439.2019.10.26,0,,,2019,17.3,,2,,26,,PRINCE GEORGE,1096439,,6.2,0,-4.8,10,32,,,BC,,,,2019-10-26 00:00:00,,,97,,52,
-122.6775,53.884166666666665,-1.6,,1096439.2019.10.27,0,,,2019,19.6,,,,27,,PRINCE GEORGE,1096439,,4.1,0,-7.2,10,,,,BC,M,,,2019-10-27 00:00:00,,,96,,65,M
-122.6775,53.884166666666665,-3.8,,1096439.2019.10.28,0,,,2019,21.8,,5,,28,,PRINCE GEORGE,1096439,,1.1,0,-8.7,10,32,,,BC,,,,2019-10-28 00:00:00,,,96,,35,
-122.6775,53.884166666666665,-5.3,,1096439.2019.10.29,0,,,2019,23.3,,17,,29,,PRINCE GEORGE,1096439,,2.2,0,-12.7,10,33,,,BC,,,,2019-10-29 00:00:00,,,88,,35,
-122.6775,53.884166666666665,-3.2,,1096439.2019.10.30,0,,,2019,21.2,,18,,30,,PRINCE GEORGE,1096439,,3.5,0,-9.9,10,41,,,BC,,,,2019-10-30 00:00:00,,,88,,37,
-122.6775,53.884166666666665,1.2,,1096439.2019.10.31,0,,,2019,16.8,,,,31,,PRINCE GEORGE,1096439,,6.8,0,-4.4,10,,,,BC,M,,,2019-10-31 00:00:00,,,88,,40,M
-122.6775,53.884166666666665,0.2,,1096439.2019.11.1,5,,,2019,17.8,,17,,1,,PRINCE GEORGE,1096439,,4.5,0,-4.2,11,37,,,BC,,,,2019-11-01 00:00:00,,,98,,64,
-122.6775,53.884166666666665,4.2,,1096439.2019.11.2,0.2,,,2019,13.8,,17,,2,,PRINCE GEORGE,1096439,,6.2,0,2.2,11,35,,,BC,,,,2019-11-02 00:00:00,,,100,,90,
-122.6775,53.884166666666665,3,,1096439.2019.11.3,5.5,,,2019,15,,,,3,,PRINCE GEORGE,1096439,,5.4,0,0.6,11,,,,BC,M,,,2019-11-03 00:00:00,,,100,,96,M
-122.6775,53.884166666666665,5.1,,1096439.2019.11.4,2.2,,,2019,12.9,,,,4,,PRINCE GEORGE,1096439,,7.3,0,2.8,11,,,,BC,M,,,2019-11-04 00:00:00,,,100,,90,M
-122.6775,53.884166666666665,-0.2,,1096439.2019.11.5,1,,,2019,18.2,,,,5,,PRINCE GEORGE,1096439,,6.6,0,-7,11,,,,BC,M,,,2019-11-05 00:00:00,,,99,,78,M
-122.6775,53.884166666666665,-8.5,,1096439.2019.11.6,0,,,2019,26.5,,,,6,,PRINCE GEORGE,1096439,,-3.7,0,-13.2,11,,,,BC,M,,,2019-11-06 00:00:00,,,94,,82,M
-122.6775,53.884166666666665,-2.1,,1096439.2019.11.7,4.5,,,2019,20.1,,19,,7,,PRINCE GEORGE,1096439,,4.5,0,-8.6,11,55,,,BC,,,,2019-11-07 00:00:00,,,99,,79,
-122.6775,53.884166666666665,4.8,,1096439.2019.11.8,13.8,,,2019,13.2,,19,,8,,PRINCE GEORGE,1096439,,5.7,0,3.9,11,55,,,BC,,,,2019-11-08 00:00:00,,,98,,77,
-122.6775,53.884166666666665,-1.3,,1096439.2019.11.9,0.2,,,2019,19.3,,19,,9,,PRINCE GEORGE,1096439,,5.6,0,-8.1,11,35,,,BC,,,,2019-11-09 00:00:00,,,100,,81,
-122.6775,53.884166666666665,-11.3,,1096439.2019.11.10,0.2,,,2019,29.3,,,,10,,PRINCE GEORGE,1096439,,-8,0,-14.6,11,,,,BC,M,,,2019-11-10 00:00:00,,,91,,68,M
-122.6775,53.884166666666665,-3.9,,1096439.2019.11.11,5.9,,,2019,21.9,,18,,11,,PRINCE GEORGE,1096439,,1,0,-8.8,11,33,,,BC,,,,2019-11-11 00:00:00,,,98,,84,
-122.6775,53.884166666666665,1.9,,1096439.2019.11.12,,,,2019,16.1,,19,,12,,PRINCE GEORGE,1096439,,5.1,0,-1.4,11,42,M,,BC,,,,2019-11-12 00:00:00,,,99,,82,
-122.6775,53.884166666666665,3.4,,1096439.2019.11.13,0,,,2019,14.6,,17,,13,,PRINCE GEORGE,1096439,,5.3,0,1.4,11,35,,,BC,,,,2019-11-13 00:00:00,,,97,,84,
-122.6775,53.884166666666665,3,,1096439.2019.11.14,,,,2019,15,,16,,14,,PRINCE GEORGE,1096439,,5.8,0,0.2,11,45,M,,BC,,,,2019-11-14 00:00:00,,,99,,73,
-122.6775,53.884166666666665,3.7,,1096439.2019.11.15,,,,2019,14.3,,21,,15,,PRINCE GEORGE,1096439,,5.3,0,2.1,11,41,M,,BC,,,,2019-11-15 00:00:00,,,100,,79,
-122.6775,53.884166666666665,2.3,,1096439.2019.11.16,15.1,,,2019,15.7,,19,,16,,PRINCE GEORGE,1096439,,4.2,0,0.4,11,58,,,BC,,,,2019-11-16 00:00:00,,,99,,87,
-122.6775,53.884166666666665,6.8,,1096439.2019.11.17,1,,,2019,11.2,,22,,17,,PRINCE GEORGE,1096439,,11.9,0,1.6,11,65,,,BC,,,,2019-11-17 00:00:00,,,93,,55,
-122.6775,53.884166666666665,0.7,,1096439.2019.11.18,0,,,2019,17.3,,,,18,,PRINCE GEORGE,1096439,,3.6,0,-2.2,11,,,,BC,M,,,2019-11-18 00:00:00,,,97,,72,M
-122.6775,53.884166666666665,-2.9,,1096439.2019.11.19,0,,,2019,20.9,,,,19,,PRINCE GEORGE,1096439,,1.3,0,-7,11,,,,BC,M,,,2019-11-19 00:00:00,,,99,,78,M
-122.6775,53.884166666666665,-3.2,,1096439.2019.11.20,0,,,2019,21.2,,,,20,,PRINCE GEORGE,1096439,,0.5,0,-6.9,11,,,,BC,M,,,2019-11-20 00:00:00,,,98,,82,M
-122.6775,53.884166666666665,-1.8,,1096439.2019.11.21,0,,,2019,19.8,,,,21,,PRINCE GEORGE,1096439,,3.1,0,-6.6,11,,,,BC,M,,,2019-11-21 00:00:00,,,96,,62,M
-122.6775,53.884166666666665,2.6,,1096439.2019.11.22,0,,,2019,15.4,,19,,22,,PRINCE GEORGE,1096439,,5.3,0,-0.1,11,55,,,BC,,,,2019-11-22 00:00:00,,,80,,56,
-122.6775,53.884166666666665,2.7,,1096439.2019.11.23,11.1,,,2019,15.3,,19,,23,,PRINCE GEORGE,1096439,,5.3,0,0.1,11,50,,,BC,,,,2019-11-23 00:00:00,,,100,,56,
-122.6775,53.884166666666665,1.9,,1096439.2019.11.24,0,,,2019,16.1,,25,,24,,PRINCE GEORGE,1096439,,6.3,0,-2.6,11,58,,,BC,,,,2019-11-24 00:00:00,,,85,,51,
-122.6775,53.884166666666665,-2,,1096439.2019.11.25,,,,2019,20,,,,25,,PRINCE GEORGE,1096439,,1.3,0,-5.2,11,,M,,BC,M,,,2019-11-25 00:00:00,,,92,,58,M
-122.6775,53.884166666666665,-5.6,,1096439.2019.11.26,0,,,2019,23.6,,2,,26,,PRINCE GEORGE,1096439,,-2.4,0,-8.7,11,48,,,BC,,,,2019-11-26 00:00:00,,,99,,57,
-122.6775,53.884166666666665,,M,1096439.2019.11.27,,M,M,2019,,,,,27,M,PRINCE GEORGE,1096439,,,,,11,,M,,BC,M,M,,2019-11-27 00:00:00,,M,,M,,M
-122.6775,53.884166666666665,-13.5,,1096439.2019.11.28,0,,,2019,31.5,,,,28,,PRINCE GEORGE,1096439,,-9.9,0,-17,11,,,,BC,M,,,2019-11-28 00:00:00,,,88,,75,M
-122.6775,53.884166666666665,-13.5,,1096439.2019.11.29,0,,,2019,31.5,,,,29,,PRINCE GEORGE,1096439,,-9.8,0,-17.1,11,,,,BC,M,,,2019-11-29 00:00:00,,,89,,77,M
-122.6775,53.884166666666665,-14.8,,1096439.2019.11.30,0,,,2019,32.8,,,,30,,PRINCE GEORGE,1096439,,-10.9,0,-18.6,11,,,,BC,M,,,2019-11-30 00:00:00,,,90,,78,M
-122.6775,53.884166666666665,-12.8,,1096439.2019.12.1,0,,,2019,30.8,,,,1,,PRINCE GEORGE,1096439,,-6.9,0,-18.6,12,,,,BC,M,,,2019-12-01 00:00:00,,,93,,84,M
-122.6775,53.884166666666665,-4.5,,1096439.2019.12.2,0.2,,,2019,22.5,,19,,2,,PRINCE GEORGE,1096439,,0,0,-8.9,12,59,,,BC,,,,2019-12-02 00:00:00,,,92,,72,
-122.6775,53.884166666666665,-0.1,,1096439.2019.12.3,3.9,,,2019,18.1,,19,,3,,PRINCE GEORGE,1096439,,0.8,0,-1,12,48,,,BC,,,,2019-12-03 00:00:00,,,99,,80,
-122.6775,53.884166666666665,-6.5,,1096439.2019.12.4,0,,,2019,24.5,,,,4,,PRINCE GEORGE,1096439,,0.3,0,-13.3,12,,,,BC,M,,,2019-12-04 00:00:00,,,98,,85,M
-122.6775,53.884166666666665,-11.2,,1096439.2019.12.5,0,,,2019,29.2,,,,5,,PRINCE GEORGE,1096439,,-6.2,0,-16.1,12,,,,BC,M,,,2019-12-05 00:00:00,,,95,,87,M
-122.6775,53.884166666666665,-7.4,,1096439.2019.12.6,2.9,,,2019,25.4,,,,6,,PRINCE GEORGE,1096439,,-4.8,0,-10,12,,,,BC,M,,,2019-12-06 00:00:00,,,96,,92,M
-122.6775,53.884166666666665,-11.2,,1096439.2019.12.7,2.2,,,2019,29.2,,,,7,,PRINCE GEORGE,1096439,,-4.8,0,-17.5,12,,,,BC,M,,,2019-12-07 00:00:00,,,96,,80,M
-122.6775,53.884166666666665,-9.7,,1096439.2019.12.8,0,,,2019,27.7,,,,8,,PRINCE GEORGE,1096439,,-8.1,0,-11.3,12,,,,BC,M,,,2019-12-08 00:00:00,,,92,,89,M
-122.6775,53.884166666666665,-9.4,,1096439.2019.12.9,0,,,2019,27.4,,,,9,,PRINCE GEORGE,1096439,,-8.3,0,-10.4,12,,,,BC,M,,,2019-12-09 00:00:00,,,95,,89,M
-122.6775,53.884166666666665,-9.9,,1096439.2019.12.10,0,,,2019,27.9,,,,10,,PRINCE GEORGE,1096439,,-6.8,0,-13,12,,,,BC,M,,,2019-12-10 00:00:00,,,93,,90,M
-122.6775,53.884166666666665,-5,,1096439.2019.12.11,0.6,,,2019,23,,,,11,,PRINCE GEORGE,1096439,,-2.8,0,-7.1,12,,,,BC,M,,,2019-12-11 00:00:00,,,99,,92,M
-122.6775,53.884166666666665,-1.7,,1096439.2019.12.12,4.7,,,2019,19.7,,18,,12,,PRINCE GEORGE,1096439,,0.6,0,-4,12,32,,,BC,,,,2019-12-12 00:00:00,,,99,,96,
-122.6775,53.884166666666665,-1.8,,1096439.2019.12.13,1.4,,,2019,19.8,,,,13,,PRINCE GEORGE,1096439,,0.2,0,-3.7,12,,,,BC,M,,,2019-12-13 00:00:00,,,100,,93,M
-122.6775,53.884166666666665,-4.6,,1096439.2019.12.14,0,,,2019,22.6,,,,14,,PRINCE GEORGE,1096439,,-3.2,0,-6,12,,,,BC,M,,,2019-12-14 00:00:00,,,99,,87,M
-122.6775,53.884166666666665,-7.3,,1096439.2019.12.15,0,,,2019,25.3,,,,15,,PRINCE GEORGE,1096439,,-6,0,-8.5,12,,,,BC,M,,,2019-12-15 00:00:00,,,96,,89,M
-122.6775,53.884166666666665,-5.9,,1096439.2019.12.16,5.5,,,2019,23.9,,18,,16,,PRINCE GEORGE,1096439,,-1,0,-10.8,12,46,,,BC,,,,2019-12-16 00:00:00,,,95,,87,
-122.6775,53.884166666666665,0.7,,1096439.2019.12.17,0,,,2019,17.3,,17,,17,,PRINCE GEORGE,1096439,,2.5,0,-1.1,12,68,,,BC,,,,2019-12-17 00:00:00,,,95,,84,
-122.6775,53.884166666666665,0.9,,1096439.2019.12.18,1.5,,,2019,17.1,,17,,18,,PRINCE GEORGE,1096439,,3.5,0,-1.8,12,48,,,BC,,,,2019-12-18 00:00:00,,,100,,71,
-122.6775,53.884166666666665,-0.2,,1096439.2019.12.19,0.2,,,2019,18.2,,17,,19,,PRINCE GEORGE,1096439,,2.3,0,-2.6,12,52,,,BC,,,,2019-12-19 00:00:00,,,98,,76,
-122.6775,53.884166666666665,-3.8,,1096439.2019.12.20,1,,,2019,21.8,,19,,20,,PRINCE GEORGE,1096439,,1,0,-8.5,12,42,,,BC,,,,2019-12-20 00:00:00,,,100,,82,
-122.6775,53.884166666666665,-6.6,,1096439.2019.12.21,0,,,2019,24.6,,,,21,,PRINCE GEORGE,1096439,,-1.8,0,-11.3,12,,,,BC,M,,,2019-12-21 00:00:00,,,99,,94,M
-122.6775,53.884166666666665,-3.7,,1096439.2019.12.22,0,,,2019,21.7,,,,22,,PRINCE GEORGE,1096439,,-2.7,0,-4.7,12,,,,BC,M,,,2019-12-22 00:00:00,,,98,,94,M
-122.6775,53.884166666666665,-5.6,,1096439.2019.12.23,0,,,2019,23.6,,19,,23,,PRINCE GEORGE,1096439,,-4.4,0,-6.8,12,35,,,BC,,,,2019-12-23 00:00:00,,,97,,87,
-122.6775,53.884166666666665,-6.2,,1096439.2019.12.24,0.2,,,2019,24.2,,,,24,,PRINCE GEORGE,1096439,,-3,0,-9.3,12,,,,BC,M,,,2019-12-24 00:00:00,,,97,,81,M
-122.6775,53.884166666666665,-11.1,,1096439.2019.12.25,0,,,2019,29.1,,,,25,,PRINCE GEORGE,1096439,,-3.9,0,-18.3,12,,,,BC,M,,,2019-12-25 00:00:00,,,98,,86,M
-122.6775,53.884166666666665,-9,,1096439.2019.12.26,0,,,2019,27,,19,,26,,PRINCE GEORGE,1096439,,-2,0,-15.9,12,54,,,BC,,,,2019-12-26 00:00:00,,,94,,76,
-122.6775,53.884166666666665,-4.1,,1096439.2019.12.27,0,,,2019,22.1,,17,,27,,PRINCE GEORGE,1096439,,-1.5,0,-6.6,12,48,,,BC,,,,2019-12-27 00:00:00,,,92,,74,
-122.6775,53.884166666666665,-0.5,,1096439.2019.12.28,0,,,2019,18.5,,19,,28,,PRINCE GEORGE,1096439,,1.1,0,-2.1,12,50,,,BC,,,,2019-12-28 00:00:00,,,80,,68,
-122.6775,53.884166666666665,-5.7,,1096439.2019.12.29,0,,,2019,23.7,,18,,29,,PRINCE GEORGE,1096439,,0.1,0,-11.4,12,42,,,BC,,,,2019-12-29 00:00:00,,,98,,81,
-122.6775,53.884166666666665,-6.2,,1096439.2019.12.30,4.9,,,2019,24.2,,18,,30,,PRINCE GEORGE,1096439,,1.1,0,-13.4,12,42,,,BC,,,,2019-12-30 00:00:00,,,98,,84,
-122.6775,53.884166666666665,0.7,,1096439.2019.12.31,5.7,,,2019,17.3,,17,,31,,PRINCE GEORGE,1096439,,1.5,0,-0.1,12,46,,,BC,,,,2019-12-31 00:00:00,,,100,,95,
-122.6775,53.884166666666665,-0.6,,1096439.2020.1.1,2.5,,,2020,18.6,,28,,1,,PRINCE GEORGE,1096439,,2.2,0,-3.3,1,52,,,BC,,,,2020-01-01 00:00:00,,,100,,63,
-122.6775,53.884166666666665,-5.8,,1096439.2020.1.2,0,,,2020,23.8,,25,,2,,PRINCE GEORGE,1096439,,-3,0,-8.6,1,37,,,BC,,,,2020-01-02 00:00:00,,,92,,66,
-122.6775,53.884166666666665,-0.3,,1096439.2020.1.3,15.8,,,2020,18.3,,20,,3,,PRINCE GEORGE,1096439,,5.1,0,-5.6,1,68,,,BC,,,,2020-01-03 00:00:00,,,96,,74,
-122.6775,53.884166666666665,0.8,,1096439.2020.1.4,2.8,,,2020,17.2,,18,,4,,PRINCE GEORGE,1096439,,4.3,0,-2.7,1,65,,,BC,,,,2020-01-04 00:00:00,,,94,,61,
-122.6775,53.884166666666665,-2.8,,1096439.2020.1.5,0.5,,,2020,20.8,,18,,5,,PRINCE GEORGE,1096439,,0.8,0,-6.3,1,68,,,BC,,,,2020-01-05 00:00:00,,,93,,62,
-122.6775,53.884166666666665,-8.2,,1096439.2020.1.6,0,,,2020,26.2,,,,6,,PRINCE GEORGE,1096439,,-2.8,0,-13.5,1,,,,BC,M,,,2020-01-06 00:00:00,,,96,,72,M
-122.6775,53.884166666666665,-11,,1096439.2020.1.7,2.4,,,2020,29,,35,,7,,PRINCE GEORGE,1096439,,-6.5,0,-15.5,1,35,,,BC,,,,2020-01-07 00:00:00,,,94,,91,
-122.6775,53.884166666666665,-10.6,,1096439.2020.1.8,0,,,2020,28.6,,,,8,,PRINCE GEORGE,1096439,,-7.7,0,-13.5,1,,,,BC,M,,,2020-01-08 00:00:00,,,91,,79,M
-122.6775,53.884166666666665,-12.1,,1096439.2020.1.9,0.8,,,2020,30.1,,,,9,,PRINCE GEORGE,1096439,,-9.3,0,-14.9,1,,,,BC,M,,,2020-01-09 00:00:00,,,92,,88,M
-122.6775,53.884166666666665,-8.9,,1096439.2020.1.10,13.1,,,2020,26.9,,1,,10,,PRINCE GEORGE,1096439,,-4.7,0,-13.1,1,33,,,BC,,,,2020-01-10 00:00:00,,,96,,86,
-122.6775,53.884166666666665,-17.7,,1096439.2020.1.11,2.2,,,2020,35.7,,36,,11,,PRINCE GEORGE,1096439,,-13.1,0,-22.2,1,32,,,BC,,,,2020-01-11 00:00:00,,,85,,71,
-122.6775,53.884166666666665,-26.3,,1096439.2020.1.12,0,,,2020,44.3,,36,,12,,PRINCE GEORGE,1096439,,-20.3,0,-32.3,1,46,,,BC,,,,2020-01-12 00:00:00,,,81,,59,
-122.6775,53.884166666666665,-31.8,,1096439.2020.1.13,0,,,2020,49.8,,,,13,,PRINCE GEORGE,1096439,,-24,0,-39.5,1,,,,BC,M,,,2020-01-13 00:00:00,,,79,,70,M
-122.6775,53.884166666666665,-33,,1096439.2020.1.14,0,,,2020,51,,,,14,,PRINCE GEORGE,1096439,,-25.7,0,-40.3,1,,,,BC,M,,,2020-01-14 00:00:00,,,78,,70,M
-122.6775,53.884166666666665,-34.1,,1096439.2020.1.15,0.4,,,2020,52.1,,36,,15,,PRINCE GEORGE,1096439,,-23.9,0,-44.2,1,46,,,BC,,,,2020-01-15 00:00:00,,,80,,67,
-122.6775,53.884166666666665,-22.4,,1096439.2020.1.16,7.9,,,2020,40.4,,35,,16,,PRINCE GEORGE,1096439,,-20.9,0,-23.9,1,45,,,BC,,,,2020-01-16 00:00:00,,,82,,77,
-122.6775,53.884166666666665,-26.4,,1096439.2020.1.17,0.1,,,2020,44.4,,,,17,,PRINCE GEORGE,1096439,,-21.4,0,-31.4,1,,,,BC,M,,,2020-01-17 00:00:00,,,82,,75,M
-122.6775,53.884166666666665,-23.4,,1096439.2020.1.18,1.5,,,2020,41.4,,,,18,,PRINCE GEORGE,1096439,,-14.2,0,-32.6,1,,,,BC,M,,,2020-01-18 00:00:00,,,88,,75,M
-122.6775,53.884166666666665,-5.5,,1096439.2020.1.19,0.2,,,2020,23.5,,19,,19,,PRINCE GEORGE,1096439,,3.2,0,-14.1,1,54,,,BC,,,,2020-01-19 00:00:00,,,95,,78,
-122.6775,53.884166666666665,0.8,,1096439.2020.1.20,0,,,2020,17.2,,18,,20,,PRINCE GEORGE,1096439,,6.3,0,-4.8,1,68,,,BC,,,,2020-01-20 00:00:00,,,98,,66,
-122.6775,53.884166666666665,-2.7,,1096439.2020.1.21,0,,,2020,20.7,,,,21,,PRINCE GEORGE,1096439,,0.2,0,-5.6,1,,,,BC,M,,,2020-01-21 00:00:00,,,99,,92,M
-122.6775,53.884166666666665,-2.1,,1096439.2020.1.22,0,,,2020,20.1,,19,,22,,PRINCE GEORGE,1096439,,3.3,0,-7.4,1,32,,,BC,,,,2020-01-22 00:00:00,,,97,,65,
-122.6775,53.884166666666665,0.9,,1096439.2020.1.23,1.4,,,2020,17.1,,19,,23,,PRINCE GEORGE,1096439,,5.9,0,-4.1,1,59,,,BC,,,,2020-01-23 00:00:00,,,99,,62,
-122.6775,53.884166666666665,2.3,,1096439.2020.1.24,0.4,,,2020,15.7,,,,24,,PRINCE GEORGE,1096439,,5.9,0,-1.3,1,,,,BC,M,,,2020-01-24 00:00:00,,,100,,73,M
-122.6775,53.884166666666665,-0.3,,1096439.2020.1.25,0,,,2020,18.3,,18,,25,,PRINCE GEORGE,1096439,,3.7,0,-4.2,1,42,,,BC,,,,2020-01-25 00:00:00,,,94,,68,
-122.6775,53.884166666666665,-2.1,,1096439.2020.1.26,0,,,2020,20.1,,20,,26,,PRINCE GEORGE,1096439,,5.3,0,-9.5,1,45,,,BC,,,,2020-01-26 00:00:00,,,98,,63,
-122.6775,53.884166666666665,0.2,,1096439.2020.1.27,0,,,2020,17.8,,18,,27,,PRINCE GEORGE,1096439,,4.9,0,-4.6,1,59,,,BC,,,,2020-01-27 00:00:00,,,94,,60,
-122.6775,53.884166666666665,-1.8,,1096439.2020.1.28,0,,,2020,19.8,,,,28,,PRINCE GEORGE,1096439,,3.3,0,-6.8,1,,,,BC,M,,,2020-01-28 00:00:00,,,99,,66,M
-122.6775,53.884166666666665,-1.3,,1096439.2020.1.29,0,,,2020,19.3,,17,,29,,PRINCE GEORGE,1096439,,5.2,0,-7.7,1,76,,,BC,,,,2020-01-29 00:00:00,,,92,,48,
-122.6775,53.884166666666665,0.8,,1096439.2020.1.30,0,,,2020,17.2,,17,,30,,PRINCE GEORGE,1096439,,4.5,0,-2.9,1,78,,,BC,,,,2020-01-30 00:00:00,,,69,,43,
-122.6775,53.884166666666665,-0.9,,1096439.2020.1.31,6.1,,,2020,18.9,,19,,31,,PRINCE GEORGE,1096439,,2.6,0,-4.4,1,39,,,BC,,,,2020-01-31 00:00:00,,,99,,64,
-122.6775,53.884166666666665,-0.5,,1096439.2020.2.1,0.2,,,2020,18.5,,28,,1,,PRINCE GEORGE,1096439,,4.4,0,-5.4,2,63,,,BC,,,,2020-02-01 00:00:00,,,94,,41,
-122.6775,53.884166666666665,-4.9,,1096439.2020.2.2,0,,,2020,22.9,,17,,2,,PRINCE GEORGE,1096439,,-1.9,0,-7.9,2,41,,,BC,,,,2020-02-02 00:00:00,,,83,,57,
-122.6775,53.884166666666665,-11.9,,1096439.2020.2.3,0,,,2020,29.9,,,,3,,PRINCE GEORGE,1096439,,-5.3,0,-18.5,2,,,,BC,M,,,2020-02-03 00:00:00,,,91,,59,M
-122.6775,53.884166666666665,-5.5,,1096439.2020.2.4,,,,2020,23.5,,18,,4,,PRINCE GEORGE,1096439,,-3.3,0,-7.6,2,59,M,,BC,,,,2020-02-04 00:00:00,,,90,,59,
-122.6775,53.884166666666665,-2.4,,1096439.2020.2.5,3.9,,,2020,20.4,,17,,5,,PRINCE GEORGE,1096439,,0,0,-4.8,2,45,,,BC,,,,2020-02-05 00:00:00,,,97,,75,
-122.6775,53.884166666666665,-4.7,,1096439.2020.2.6,0,,,2020,22.7,,24,,6,,PRINCE GEORGE,1096439,,-0.2,0,-9.2,2,32,,,BC,,,,2020-02-06 00:00:00,,,98,,72,
-122.6775,53.884166666666665,-5.8,,1096439.2020.2.7,0,,,2020,23.8,,,,7,,PRINCE GEORGE,1096439,,-3.2,0,-8.3,2,,,,BC,M,,,2020-02-07 00:00:00,,,97,,94,M
-122.6775,53.884166666666665,-9.5,,1096439.2020.2.8,0,,,2020,27.5,,,,8,,PRINCE GEORGE,1096439,,-2.8,0,-16.1,2,,,,BC,M,,,2020-02-08 00:00:00,,,97,,65,M
-122.6775,53.884166666666665,-1.2,,1096439.2020.2.9,0,,,2020,19.2,,19,,9,,PRINCE GEORGE,1096439,,3.6,0,-5.9,2,41,,,BC,,,,2020-02-09 00:00:00,,,84,,56,
-122.6775,53.884166666666665,-3.9,,1096439.2020.2.10,0,,,2020,21.9,,19,,10,,PRINCE GEORGE,1096439,,2.2,0,-9.9,2,46,,,BC,,,,2020-02-10 00:00:00,,,92,,62,
-122.6775,53.884166666666665,2.8,,1096439.2020.2.11,0,,,2020,15.2,,29,,11,,PRINCE GEORGE,1096439,,5.9,0,-0.4,2,48,,,BC,,,,2020-02-11 00:00:00,,,93,,51,
-122.6775,53.884166666666665,-3,,1096439.2020.2.12,0,,,2020,21,,,,12,,PRINCE GEORGE,1096439,,3.1,0,-9.1,2,,,,BC,M,,,2020-02-12 00:00:00,,,99,,65,M
-122.6775,53.884166666666665,0.9,,1096439.2020.2.13,0,,,2020,17.1,,18,,13,,PRINCE GEORGE,1096439,,3.2,0,-1.4,2,48,,,BC,,,,2020-02-13 00:00:00,,,97,,54,
-122.6775,53.884166666666665,-1.4,,1096439.2020.2.14,0,,,2020,19.4,,25,,14,,PRINCE GEORGE,1096439,,3.4,0,-6.2,2,37,,,BC,,,,2020-02-14 00:00:00,,,98,,48,
-122.6775,53.884166666666665,0.6,,1096439.2020.2.15,0.4,,,2020,17.4,,19,,15,,PRINCE GEORGE,1096439,,3.6,0,-2.5,2,46,,,BC,,,,2020-02-15 00:00:00,,,96,,42,
-122.6775,53.884166666666665,-2.8,,1096439.2020.2.16,0.2,,,2020,20.8,,19,,16,,PRINCE GEORGE,1096439,,1.1,0,-6.7,2,37,,,BC,,,,2020-02-16 00:00:00,,,95,,58,
-122.6775,53.884166666666665,-5,,1096439.2020.2.17,0,,,2020,23,,,,17,,PRINCE GEORGE,1096439,,1,0,-11,2,,,,BC,M,,,2020-02-17 00:00:00,,,97,,55,M
-122.6775,53.884166666666665,-6.4,,1096439.2020.2.18,0,,,2020,24.4,,,,18,,PRINCE GEORGE,1096439,,0.3,0,-13,2,,,,BC,M,,,2020-02-18 00:00:00,,,92,,58,M
-122.6775,53.884166666666665,-6.8,,1096439.2020.2.19,0,,,2020,24.8,,,,19,,PRINCE GEORGE,1096439,,2.3,0,-15.9,2,,,,BC,M,,,2020-02-19 00:00:00,,,94,,52,M
-122.6775,53.884166666666665,-3,,1096439.2020.2.20,0,,,2020,21,,20,,20,,PRINCE GEORGE,1096439,,3.4,0,-9.4,2,50,,,BC,,,,2020-02-20 00:00:00,,,76,,45,
-122.6775,53.884166666666665,2.9,,1096439.2020.2.21,0,,,2020,15.1,,18,,21,,PRINCE GEORGE,1096439,,5.2,0,0.6,2,55,,,BC,,,,2020-02-21 00:00:00,,,61,,42,
-122.6775,53.884166666666665,-2.7,,1096439.2020.2.22,0,,,2020,20.7,,25,,22,,PRINCE GEORGE,1096439,,3.4,0,-8.8,2,50,,,BC,,,,2020-02-22 00:00:00,,,81,,39,
-122.6775,53.884166666666665,-4,,1096439.2020.2.23,0,,,2020,22,,2,,23,,PRINCE GEORGE,1096439,,2.1,0,-10,2,37,,,BC,,,,2020-02-23 00:00:00,,,87,,35,
-122.6775,53.884166666666665,-5.7,,1096439.2020.2.24,0.2,,,2020,23.7,,25,,24,,PRINCE GEORGE,1096439,,-0.3,0,-11,2,33,,,BC,,,,2020-02-24 00:00:00,,,95,,37,
