x,y,COOLING_DEGREE_DAYS,LOCAL_DAY,SPEED_MAX_GUST,DIRECTION_MAX_GUST,TOTAL_RAIN,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,PROVINCE_CODE,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,MIN_TEMPERATURE,LOCAL_MONTH,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_YEAR,TOTAL_SNOW_FLAG,ID,STATION_NAME,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG
-122.36,49.02527777777778,0,24,0,0,0,,,BC,0,0.7,,,,0,12.1,4,2005-04-24 00:00:00,,M,M,1100030,17.3,,,,0,2005,,1100030.2005.4.24,ABBOTSFORD A,,,22.4,
-122.36,49.02527777777778,0,25,0,0,0,,,BC,0,2.9,,,,0,7.7,4,2005-04-25 00:00:00,,M,M,1100030,15.1,,,,0,2005,,1100030.2005.4.25,ABBOTSFORD A,,,22.4,
-122.36,49.02527777777778,0,26,0,0,0,,,BC,0,3.5,,,,0,7.9,4,2005-04-26 00:00:00,,M,M,1100030,14.5,,,,0,2005,,1100030.2005.4.26,ABBOTSFORD A,,,21,
-122.36,49.02527777777778,0,27,59,18,0,,,BC,0,2.3,,,E,0,7.8,4,2005-04-27 00:00:00,,M,M,1100030,15.7,,,,0,2005,,1100030.2005.4.27,ABBOTSFORD A,,E,23.5,
-122.36,49.02527777777778,0,28,0,0,0,,,BC,0,2.2,,,,0,9.8,4,2005-04-28 00:00:00,,M,M,1100030,15.8,,,,0,2005,,1100030.2005.4.28,ABBOTSFORD A,,,21.8,
-122.36,49.02527777777778,0,29,0,0,0,,,BC,0,5.4,,,,0,4.6,4,2005-04-29 00:00:00,,M,M,1100030,12.6,,,,0,2005,,1100030.2005.4.29,ABBOTSFORD A,,,20.6,
-122.36,49.02527777777778,0,30,0,0,0.4,,,BC,0.4,5.8,,,,0,8,4,2005-04-30 00:00:00,,M,M,1100030,12.2,,,,0,2005,,1100030.2005.4.30,ABBOTSFORD A,,,16.4,
-122.36,49.02527777777778,0,1,0,0,0,,,BC,0,3.1,,,,0,7.6,5,2005-05-01 00:00:00,,M,M,1100030,14.9,,,,0,2005,,1100030.2005.5.1,ABBOTSFORD A,,,22.2,
-122.36,49.02527777777778,0,2,0,0,0.2,,,BC,0.2,4.6,,,,0,9.5,5,2005-05-02 00:00:00,,M,M,1100030,13.4,,,,0,2005,,1100030.2005.5.2,ABBOTSFORD A,,,17.2,
-122.36,49.02527777777778,0,3,0,0,1.4,,,BC,1.4,3.8,,,,0,10.5,5,2005-05-03 00:00:00,,M,M,1100030,14.2,,,,0,2005,,1100030.2005.5.3,ABBOTSFORD A,,,17.8,
-122.36,49.02527777777778,0,4,0,0,0.4,,,BC,0.4,4.3,,,,0,9.3,5,2005-05-04 00:00:00,,M,M,1100030,13.7,,,,0,2005,,1100030.2005.5.4,ABBOTSFORD A,,,18.1,
-122.36,49.02527777777778,0,5,0,0,0,,,BC,0,2.6,,,,0,8.5,5,2005-05-05 00:00:00,,M,M,1100030,15.4,,,,0,2005,,1100030.2005.5.5,ABBOTSFORD A,,,22.3,
-122.36,49.02527777777778,0,6,0,0,0,,,BC,0,4.9,,,,0,6.4,5,2005-05-06 00:00:00,,M,M,1100030,13.1,,,,0,2005,,1100030.2005.5.6,ABBOTSFORD A,,,19.8,
-122.36,49.02527777777778,0,7,0,0,0,,,BC,0,5,,,,0,8.9,5,2005-05-07 00:00:00,,M,M,1100030,13,,,,0,2005,,1100030.2005.5.7,ABBOTSFORD A,,,17.1,
-122.36,49.02527777777778,0,8,0,0,0.6,,,BC,0.6,5.8,,,,0,7.6,5,2005-05-08 00:00:00,,M,M,1100030,12.2,,,,0,2005,,1100030.2005.5.8,ABBOTSFORD A,,,16.7,
-122.36,49.02527777777778,0,9,0,0,3.2,,,BC,3.2,1.8,,,,0,11.5,5,2005-05-09 00:00:00,,M,M,1100030,16.2,,,,0,2005,,1100030.2005.5.9,ABBOTSFORD A,,,20.9,
-122.36,49.02527777777778,0,10,0,0,0,,,BC,0,2.8,,,,0,11.1,5,2005-05-10 00:00:00,,M,M,1100030,15.2,,,,0,2005,,1100030.2005.5.10,ABBOTSFORD A,,,19.2,
-122.36,49.02527777777778,0,11,0,0,0,,,BC,0,2.5,,,,0,11.6,5,2005-05-11 00:00:00,,M,M,1100030,15.5,,,,0,2005,,1100030.2005.5.11,ABBOTSFORD A,,,19.4,
-122.36,49.02527777777778,0,12,0,0,0,,,BC,0,3.3,,,,0,10.2,5,2005-05-12 00:00:00,,M,M,1100030,14.7,,,,0,2005,,1100030.2005.5.12,ABBOTSFORD A,,,19.1,
-122.36,49.02527777777778,0,13,0,0,0,,,BC,0,1.9,,,,0,8.6,5,2005-05-13 00:00:00,T,M,M,1100030,16.1,,,T,0,2005,,1100030.2005.5.13,ABBOTSFORD A,,,23.5,
-122.36,49.02527777777778,0,14,0,0,5.3,,,BC,5.3,0.4,,,,0,14,5,2005-05-14 00:00:00,,M,M,1100030,17.6,,,,0,2005,,1100030.2005.5.14,ABBOTSFORD A,,,21.2,
-122.36,49.02527777777778,0,15,0,0,20.4,,,BC,20.4,2.9,,,,0,12.7,5,2005-05-15 00:00:00,,M,M,1100030,15.1,,,,0,2005,,1100030.2005.5.15,ABBOTSFORD A,,,17.5,
-122.36,49.02527777777778,0,16,0,0,6.9,,,BC,6.9,5.1,,,,0,10.2,5,2005-05-16 00:00:00,,M,M,1100030,12.9,,,,0,2005,,1100030.2005.5.16,ABBOTSFORD A,,,15.5,
-122.36,49.02527777777778,0,17,0,0,4.3,,,BC,4.3,6.1,,,,0,6.6,5,2005-05-17 00:00:00,,M,M,1100030,11.9,,,,0,2005,,1100030.2005.5.17,ABBOTSFORD A,,,17.1,
-122.36,49.02527777777778,0,18,0,0,13,,,BC,13,3.3,,,,0,9.8,5,2005-05-18 00:00:00,,M,M,1100030,14.7,,,,0,2005,,1100030.2005.5.18,ABBOTSFORD A,,,19.6,
-122.36,49.02527777777778,0,19,44,17,3.4,,,BC,3.4,4,,,,0,11.1,5,2005-05-19 00:00:00,,M,M,1100030,14,,,,0,2005,,1100030.2005.5.19,ABBOTSFORD A,,,16.9,
-122.36,49.02527777777778,0,20,0,0,14.3,,,BC,14.3,4.1,,,,0,9.5,5,2005-05-20 00:00:00,,M,M,1100030,13.9,,,,0,2005,,1100030.2005.5.20,ABBOTSFORD A,,,18.2,
-122.36,49.02527777777778,0,21,0,0,2,,,BC,2,4.9,,,,0,8.2,5,2005-05-21 00:00:00,,M,M,1100030,13.1,,,,0,2005,,1100030.2005.5.21,ABBOTSFORD A,,,17.9,
-122.36,49.02527777777778,0,22,44,19,0.2,,,BC,0.2,5.1,,,,0,10.6,5,2005-05-22 00:00:00,,M,M,1100030,12.9,,,,0,2005,,1100030.2005.5.22,ABBOTSFORD A,,,15.1,
-122.36,49.02527777777778,0,23,0,0,4.7,,,BC,4.7,5.3,,,,0,9,5,2005-05-23 00:00:00,,M,M,1100030,12.7,,,,0,2005,,1100030.2005.5.23,ABBOTSFORD A,,,16.4,
-122.36,49.02527777777778,0,24,0,0,0,,,BC,0,4.8,,,,0,7.3,5,2005-05-24 00:00:00,,M,M,1100030,13.2,,,,0,2005,,1100030.2005.5.24,ABBOTSFORD A,,,19,
-122.36,49.02527777777778,0,25,0,0,0,,,BC,0,1,,,,0,7.3,5,2005-05-25 00:00:00,,M,M,1100030,17,,,,0,2005,,1100030.2005.5.25,ABBOTSFORD A,,,26.6,
-122.36,49.02527777777778,3.1,26,0,0,0,,,BC,0,0,,,,0,10.3,5,2005-05-26 00:00:00,,M,M,1100030,21.1,,,,0,2005,,1100030.2005.5.26,ABBOTSFORD A,,,31.8,
-122.36,49.02527777777778,4.6,27,0,0,0,,,BC,0,0,,,,0,13.5,5,2005-05-27 00:00:00,,M,M,1100030,22.6,,,,0,2005,,1100030.2005.5.27,ABBOTSFORD A,,,31.7,
-122.36,49.02527777777778,2.9,28,0,0,0,,,BC,0,0,,,,0,12.5,5,2005-05-28 00:00:00,,M,M,1100030,20.9,,,,0,2005,,1100030.2005.5.28,ABBOTSFORD A,,,29.2,
-122.36,49.02527777777778,0,29,0,0,0,,,BC,0,1,,,,0,13.2,5,2005-05-29 00:00:00,,M,M,1100030,17,,,,0,2005,,1100030.2005.5.29,ABBOTSFORD A,,,20.7,
-122.36,49.02527777777778,0,30,0,0,0,,,BC,0,0.8,,,,0,14.1,5,2005-05-30 00:00:00,,M,M,1100030,17.2,,,,0,2005,,1100030.2005.5.30,ABBOTSFORD A,,,20.3,
-122.36,49.02527777777778,0,31,0,0,4.6,,,BC,4.6,3.8,,,,0,11.7,5,2005-05-31 00:00:00,,M,M,1100030,14.2,,,,0,2005,,1100030.2005.5.31,ABBOTSFORD A,,,16.6,
-122.36,49.02527777777778,0,1,0,0,4.8,,,BC,4.8,3.2,,,,0,10.9,6,2005-06-01 00:00:00,,M,M,1100030,14.8,,,,0,2005,,1100030.2005.6.1,ABBOTSFORD A,,,18.7,
-122.36,49.02527777777778,0,2,0,0,0,,,BC,0,2.5,,,,0,12.5,6,2005-06-02 00:00:00,T,M,M,1100030,15.5,,,T,0,2005,,1100030.2005.6.2,ABBOTSFORD A,,,18.5,
-122.36,49.02527777777778,0,3,0,0,0,,,BC,0,3.4,,,,0,11.1,6,2005-06-03 00:00:00,T,M,M,1100030,14.6,,,T,0,2005,,1100030.2005.6.3,ABBOTSFORD A,,,18,
-122.36,49.02527777777778,0,4,0,0,0,,,BC,0,4.4,,,,0,8.4,6,2005-06-04 00:00:00,,M,M,1100030,13.6,,,,0,2005,,1100030.2005.6.4,ABBOTSFORD A,,,18.8,
-122.36,49.02527777777778,0,5,0,0,8.6,,,BC,8.6,6.4,,,,0,10.1,6,2005-06-05 00:00:00,,M,M,1100030,11.6,,,,0,2005,,1100030.2005.6.5,ABBOTSFORD A,,,13,
-122.36,49.02527777777778,0,6,0,0,0,,,BC,0,3.3,,,,0,9.3,6,2005-06-06 00:00:00,T,M,M,1100030,14.7,,,T,0,2005,,1100030.2005.6.6,ABBOTSFORD A,,,20,
-122.36,49.02527777777778,0,7,0,0,3.2,,,BC,3.2,5.4,,,,0,8.9,6,2005-06-07 00:00:00,,M,M,1100030,12.6,,,,0,2005,,1100030.2005.6.7,ABBOTSFORD A,,,16.2,
-122.36,49.02527777777778,0,8,0,0,5,,,BC,5,5.6,,,,0,10.7,6,2005-06-08 00:00:00,,M,M,1100030,12.4,,,,0,2005,,1100030.2005.6.8,ABBOTSFORD A,,,14.1,
-122.36,49.02527777777778,0,9,0,0,0,,,BC,0,2.3,,,,0,11.1,6,2005-06-09 00:00:00,,M,M,1100030,15.7,,,,0,2005,,1100030.2005.6.9,ABBOTSFORD A,,,20.3,
-122.36,49.02527777777778,0,10,0,0,0,,,BC,0,2.7,,,,0,10.3,6,2005-06-10 00:00:00,,M,M,1100030,15.3,,,,0,2005,,1100030.2005.6.10,ABBOTSFORD A,,,20.2,
-122.36,49.02527777777778,0,11,0,0,13.9,,,BC,13.9,3.8,,,,0,11,6,2005-06-11 00:00:00,,M,M,1100030,14.2,,,,0,2005,,1100030.2005.6.11,ABBOTSFORD A,,,17.4,
-122.36,49.02527777777778,0,12,0,0,1.6,,,BC,1.6,4,,,,0,9.9,6,2005-06-12 00:00:00,,M,M,1100030,14,,,,0,2005,,1100030.2005.6.12,ABBOTSFORD A,,,18,
-122.36,49.02527777777778,0,13,0,0,1.3,,,BC,1.3,3.2,,,,0,10.9,6,2005-06-13 00:00:00,,M,M,1100030,14.8,,,,0,2005,,1100030.2005.6.13,ABBOTSFORD A,,,18.6,
-122.36,49.02527777777778,0,14,0,0,0,,,BC,0,3.7,,,,0,9.5,6,2005-06-14 00:00:00,,M,M,1100030,14.3,,,,0,2005,,1100030.2005.6.14,ABBOTSFORD A,,,19.1,
-122.36,49.02527777777778,0,15,0,0,0,,,BC,0,4,,,,0,7.7,6,2005-06-15 00:00:00,,M,M,1100030,14,,,,0,2005,,1100030.2005.6.15,ABBOTSFORD A,,,20.2,
-122.36,49.02527777777778,0.9,16,0,0,0,,,BC,0,0,,,,0,13.4,6,2005-06-16 00:00:00,T,M,M,1100030,18.9,,,T,0,2005,,1100030.2005.6.16,ABBOTSFORD A,,,24.3,
-122.36,49.02527777777778,0,17,0,0,5,,,BC,5,3.6,,,,0,12.8,6,2005-06-17 00:00:00,,M,M,1100030,14.4,,,,0,2005,,1100030.2005.6.17,ABBOTSFORD A,,,16,
-122.36,49.02527777777778,0,18,0,0,1,,,BC,1,2,,,,0,12.5,6,2005-06-18 00:00:00,,M,M,1100030,16,,,,0,2005,,1100030.2005.6.18,ABBOTSFORD A,,,19.4,
-122.36,49.02527777777778,0.8,19,0,0,0,,,BC,0,0,,,,0,13.7,6,2005-06-19 00:00:00,,M,M,1100030,18.8,,,,0,2005,,1100030.2005.6.19,ABBOTSFORD A,,,23.8,
-122.36,49.02527777777778,2.3,20,0,0,0,,,BC,0,0,,,,0,11.7,6,2005-06-20 00:00:00,,M,M,1100030,20.3,,,,0,2005,,1100030.2005.6.20,ABBOTSFORD A,,,28.8,
-122.36,49.02527777777778,2.2,21,52,21,6.8,,,BC,6.8,0,,,E,0,12.6,6,2005-06-21 00:00:00,,M,M,1100030,20.2,,,,0,2005,,1100030.2005.6.21,ABBOTSFORD A,,E,27.7,
-122.36,49.02527777777778,0,22,0,0,2.6,,,BC,2.6,1.1,,,,0,14,6,2005-06-22 00:00:00,,M,M,1100030,16.9,,,,0,2005,,1100030.2005.6.22,ABBOTSFORD A,,,19.8,
-122.36,49.02527777777778,0,23,0,0,0,,,BC,0,1.8,,,,0,9.9,6,2005-06-23 00:00:00,,M,M,1100030,16.2,,,,0,2005,,1100030.2005.6.23,ABBOTSFORD A,,,22.4,
-122.36,49.02527777777778,0,24,0,0,0,,,BC,0,0.6,,,,0,11.1,6,2005-06-24 00:00:00,,M,M,1100030,17.4,,,,0,2005,,1100030.2005.6.24,ABBOTSFORD A,,,23.6,
-122.36,49.02527777777778,0.2,25,0,0,0.8,,,BC,0.8,0,,,,0,13.6,6,2005-06-25 00:00:00,,M,M,1100030,18.2,,,,0,2005,,1100030.2005.6.25,ABBOTSFORD A,,,22.8,
-122.36,49.02527777777778,0,26,0,0,1.4,,,BC,1.4,3.2,,,,0,10.9,6,2005-06-26 00:00:00,,M,M,1100030,14.8,,,,0,2005,,1100030.2005.6.26,ABBOTSFORD A,,,18.6,
-122.36,49.02527777777778,0,27,0,0,7.8,,,BC,7.8,2.6,,,,0,12.9,6,2005-06-27 00:00:00,,M,M,1100030,15.4,,,,0,2005,,1100030.2005.6.27,ABBOTSFORD A,,,17.8,
-122.36,49.02527777777778,0,28,0,0,0,,,BC,0,1,,,,0,14.5,6,2005-06-28 00:00:00,,M,M,1100030,17,,,,0,2005,,1100030.2005.6.28,ABBOTSFORD A,,,19.5,
-122.36,49.02527777777778,0.5,29,0,0,0,,,BC,0,0,,,,0,14.3,6,2005-06-29 00:00:00,,M,M,1100030,18.5,,,,0,2005,,1100030.2005.6.29,ABBOTSFORD A,,,22.7,
-122.36,49.02527777777778,1.5,30,0,0,1.2,,,BC,1.2,0,,,,0,15,6,2005-06-30 00:00:00,,M,M,1100030,19.5,,,,0,2005,,1100030.2005.6.30,ABBOTSFORD A,,,23.9,
-122.36,49.02527777777778,0,1,0,0,0,,,BC,0,3.6,,,,0,8.8,7,2005-07-01 00:00:00,,M,M,1100030,14.4,,,,0,2005,,1100030.2005.7.1,ABBOTSFORD A,,,19.9,
-122.36,49.02527777777778,0,2,0,0,1.1,,,BC,1.1,1.3,,,,0,12,7,2005-07-02 00:00:00,,M,M,1100030,16.7,,,,0,2005,,1100030.2005.7.2,ABBOTSFORD A,,,21.4,
-122.36,49.02527777777778,0,3,0,0,0,,,BC,0,0.5,,,,0,10.8,7,2005-07-03 00:00:00,,M,M,1100030,17.5,,,,0,2005,,1100030.2005.7.3,ABBOTSFORD A,,,24.2,
-122.36,49.02527777777778,0.8,4,0,0,0,,,BC,0,0,,,,0,13.8,7,2005-07-04 00:00:00,,M,M,1100030,18.8,,,,0,2005,,1100030.2005.7.4,ABBOTSFORD A,,,23.7,
-122.36,49.02527777777778,0,5,0,0,6.5,,,BC,6.5,0.7,,,,0,12.2,7,2005-07-05 00:00:00,,M,M,1100030,17.3,,,,0,2005,,1100030.2005.7.5,ABBOTSFORD A,,,22.3,
-122.36,49.02527777777778,0,6,0,0,9,,,BC,9,1.4,,,,0,14.8,7,2005-07-06 00:00:00,,M,M,1100030,16.6,,,,0,2005,,1100030.2005.7.6,ABBOTSFORD A,,,18.4,
-122.36,49.02527777777778,0,7,0,0,0,,,BC,0,2.5,,,,0,9.3,7,2005-07-07 00:00:00,,M,M,1100030,15.5,,,,0,2005,,1100030.2005.7.7,ABBOTSFORD A,,,21.6,
-122.36,49.02527777777778,0,8,44,21,13.8,,,BC,13.8,2.4,,,,0,13.5,7,2005-07-08 00:00:00,,M,M,1100030,15.6,,,,0,2005,,1100030.2005.7.8,ABBOTSFORD A,,,17.7,
-122.36,49.02527777777778,0,9,0,0,1,,,BC,1,1,,,,0,12.6,7,2005-07-09 00:00:00,,M,M,1100030,17,,,,0,2005,,1100030.2005.7.9,ABBOTSFORD A,,,21.4,
-122.36,49.02527777777778,0,10,0,0,3,,,BC,3,1.8,,,,0,9.9,7,2005-07-10 00:00:00,,M,M,1100030,16.2,,,,0,2005,,1100030.2005.7.10,ABBOTSFORD A,,,22.4,
-122.36,49.02527777777778,0,11,0,0,1.9,,,BC,1.9,0,,,,0,13.6,7,2005-07-11 00:00:00,,M,M,1100030,18,,,,0,2005,,1100030.2005.7.11,ABBOTSFORD A,,,22.3,
-122.36,49.02527777777778,1.1,12,0,0,0,,,BC,0,0,,,,0,15,7,2005-07-12 00:00:00,,M,M,1100030,19.1,,,,0,2005,,1100030.2005.7.12,ABBOTSFORD A,,,23.1,
-122.36,49.02527777777778,1.1,13,0,0,0,,,BC,0,0,,,,0,14.8,7,2005-07-13 00:00:00,,M,M,1100030,19.1,,,,0,2005,,1100030.2005.7.13,ABBOTSFORD A,,,23.3,
-122.36,49.02527777777778,0.2,14,0,0,0,,,BC,0,0,,,,0,11.3,7,2005-07-14 00:00:00,,M,M,1100030,18.2,,,,0,2005,,1100030.2005.7.14,ABBOTSFORD A,,,25,
-122.36,49.02527777777778,0,15,0,0,3.6,,,BC,3.6,1.8,,,,0,13.5,7,2005-07-15 00:00:00,,M,M,1100030,16.2,,,,0,2005,,1100030.2005.7.15,ABBOTSFORD A,,,18.9,
-122.36,49.02527777777778,0,16,0,0,0.8,,,BC,0.8,0.2,,,,0,13.8,7,2005-07-16 00:00:00,,M,M,1100030,17.8,,,,0,2005,,1100030.2005.7.16,ABBOTSFORD A,,,21.8,
-122.36,49.02527777777778,2.2,17,0,0,0,,,BC,0,0,,,,0,12.7,7,2005-07-17 00:00:00,,M,M,1100030,20.2,,,,0,2005,,1100030.2005.7.17,ABBOTSFORD A,,,27.6,
-122.36,49.02527777777778,2.2,18,0,0,0,,,BC,0,0,,,,0,13.2,7,2005-07-18 00:00:00,,M,M,1100030,20.2,,,,0,2005,,1100030.2005.7.18,ABBOTSFORD A,,,27.2,
-122.36,49.02527777777778,0.6,19,0,0,0,,,BC,0,0,,,,0,13.1,7,2005-07-19 00:00:00,,M,M,1100030,18.6,,,,0,2005,,1100030.2005.7.19,ABBOTSFORD A,,,24.1,
-122.36,49.02527777777778,0,20,0,0,0,,,BC,0,0.2,,,,0,11.6,7,2005-07-20 00:00:00,,M,M,1100030,17.8,,,,0,2005,,1100030.2005.7.20,ABBOTSFORD A,,,23.9,
-122.36,49.02527777777778,1.6,21,0,0,0,,,BC,0,0,,,,0,10.3,7,2005-07-21 00:00:00,,M,M,1100030,19.6,,,,0,2005,,1100030.2005.7.21,ABBOTSFORD A,,,28.9,
-122.36,49.02527777777778,1,22,0,0,2.1,,,BC,2.1,0,,,,0,12.8,7,2005-07-22 00:00:00,,M,M,1100030,19,,,,0,2005,,1100030.2005.7.22,ABBOTSFORD A,,,25.1,
-122.36,49.02527777777778,0.5,23,0,0,0,,,BC,0,0,,,,0,13.4,7,2005-07-23 00:00:00,,M,M,1100030,18.5,,,,0,2005,,1100030.2005.7.23,ABBOTSFORD A,,,23.5,
-122.36,49.02527777777778,0,24,0,0,0,,,BC,0,0.9,,,,0,9.3,7,2005-07-24 00:00:00,,M,M,1100030,17.1,,,,0,2005,,1100030.2005.7.24,ABBOTSFORD A,,,24.9,
-122.36,49.02527777777778,0.7,25,0,0,0,,,BC,0,0,,,,0,10.5,7,2005-07-25 00:00:00,,M,M,1100030,18.7,,,,0,2005,,1100030.2005.7.25,ABBOTSFORD A,,,26.9,
-122.36,49.02527777777778,1.8,26,0,0,0,,,BC,0,0,,,,0,10.9,7,2005-07-26 00:00:00,,M,M,1100030,19.8,,,,0,2005,,1100030.2005.7.26,ABBOTSFORD A,,,28.7,
-122.36,49.02527777777778,2.8,27,0,0,0,,,BC,0,0,,,,0,11.8,7,2005-07-27 00:00:00,,M,M,1100030,20.8,,,,0,2005,,1100030.2005.7.27,ABBOTSFORD A,,,29.7,
-122.36,49.02527777777778,2.6,28,0,0,0,,,BC,0,0,,,,0,13.9,7,2005-07-28 00:00:00,,M,M,1100030,20.6,,,,0,2005,,1100030.2005.7.28,ABBOTSFORD A,,,27.3,
-122.36,49.02527777777778,1.2,29,0,0,0,,,BC,0,0,,,,0,11.6,7,2005-07-29 00:00:00,,M,M,1100030,19.2,,,,0,2005,,1100030.2005.7.29,ABBOTSFORD A,,,26.7,
-122.36,49.02527777777778,2.6,30,0,0,0,,,BC,0,0,,,,0,13,7,2005-07-30 00:00:00,,M,M,1100030,20.6,,,,0,2005,,1100030.2005.7.30,ABBOTSFORD A,,,28.1,
-122.36,49.02527777777778,3.3,31,0,0,0,,,BC,0,0,,,,0,13.4,7,2005-07-31 00:00:00,,M,M,1100030,21.3,,,,0,2005,,1100030.2005.7.31,ABBOTSFORD A,,,29.2,
-122.36,49.02527777777778,1.3,1,,,4,,,BC,4,0,,,,0,14.7,8,2005-08-01 00:00:00,,M,M,1100030,19.3,,,,0,2005,,1100030.2005.8.1,ABBOTSFORD A,,,23.9,
-122.36,49.02527777777778,0,2,,,0,,,BC,0,0.1,,,,0,10.4,8,2005-08-02 00:00:00,,M,M,1100030,17.9,,,,0,2005,,1100030.2005.8.2,ABBOTSFORD A,,,25.3,
-122.36,49.02527777777778,2,3,,,0,,,BC,0,0,,,,0,10.3,8,2005-08-03 00:00:00,,M,M,1100030,20,,,,0,2005,,1100030.2005.8.3,ABBOTSFORD A,,,29.7,
-122.36,49.02527777777778,4.1,4,,,0,,,BC,0,0,,,,0,12.5,8,2005-08-04 00:00:00,,M,M,1100030,22.1,,,,0,2005,,1100030.2005.8.4,ABBOTSFORD A,,,31.7,
-122.36,49.02527777777778,3.1,5,,,0,,,BC,0,0,,,,0,11.9,8,2005-08-05 00:00:00,,M,M,1100030,21.1,,,,0,2005,,1100030.2005.8.5,ABBOTSFORD A,,,30.3,
-122.36,49.02527777777778,2.4,6,,,0,,,BC,0,0,,,,0,13.6,8,2005-08-06 00:00:00,,M,M,1100030,20.4,,,,0,2005,,1100030.2005.8.6,ABBOTSFORD A,,,27.1,
-122.36,49.02527777777778,2.3,7,,,0,,,BC,0,0,,,,0,13.2,8,2005-08-07 00:00:00,,M,M,1100030,20.3,,,,0,2005,,1100030.2005.8.7,ABBOTSFORD A,,,27.4,
-122.36,49.02527777777778,2,8,,,0,,,BC,0,0,,,,0,12.3,8,2005-08-08 00:00:00,,M,M,1100030,20,,,,0,2005,,1100030.2005.8.8,ABBOTSFORD A,,,27.7,
-122.36,49.02527777777778,1.4,9,,,0,,,BC,0,0,,,,0,12.8,8,2005-08-09 00:00:00,,M,M,1100030,19.4,,,,0,2005,,1100030.2005.8.9,ABBOTSFORD A,,,25.9,
-122.36,49.02527777777778,0,10,,,0,,,BC,0,0.9,,,,0,13.6,8,2005-08-10 00:00:00,,M,M,1100030,17.1,,,,0,2005,,1100030.2005.8.10,ABBOTSFORD A,,,20.5,
-122.36,49.02527777777778,1.8,11,,,0,,,BC,0,0,,,,0,15.7,8,2005-08-11 00:00:00,,M,M,1100030,19.8,,,,0,2005,,1100030.2005.8.11,ABBOTSFORD A,,,23.9,
-122.36,49.02527777777778,2.1,12,,,0,,,BC,0,0,,,,0,12,8,2005-08-12 00:00:00,,M,M,1100030,20.1,,,,0,2005,,1100030.2005.8.12,ABBOTSFORD A,,,28.2,
-122.36,49.02527777777778,4,13,,,0,,,BC,0,0,,,,0,12.9,8,2005-08-13 00:00:00,,M,M,1100030,22,,,,0,2005,,1100030.2005.8.13,ABBOTSFORD A,,,31,
-122.36,49.02527777777778,4.9,14,,,0,,,BC,0,0,,,,0,13.9,8,2005-08-14 00:00:00,,M,M,1100030,22.9,,,,0,2005,,1100030.2005.8.14,ABBOTSFORD A,,,31.9,
-122.36,49.02527777777778,4.2,15,,,0,,,BC,0,0,,,,0,14.2,8,2005-08-15 00:00:00,,M,M,1100030,22.2,,,,0,2005,,1100030.2005.8.15,ABBOTSFORD A,,,30.2,
-122.36,49.02527777777778,0.2,16,,,0,,,BC,0,0,,,,0,14.3,8,2005-08-16 00:00:00,T,M,M,1100030,18.2,,,T,0,2005,,1100030.2005.8.16,ABBOTSFORD A,,,22.1,
-122.36,49.02527777777778,0,17,,,18.9,,,BC,18.9,0,,,,0,14.3,8,2005-08-17 00:00:00,,M,M,1100030,18,,,,0,2005,,1100030.2005.8.17,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,1.5,18,,,0,,,BC,0,0,,,,0,12.5,8,2005-08-18 00:00:00,,M,M,1100030,19.5,,,,0,2005,,1100030.2005.8.18,ABBOTSFORD A,,,26.5,
-122.36,49.02527777777778,1.7,19,,,0,,,BC,0,0,,,,0,11.6,8,2005-08-19 00:00:00,,M,M,1100030,19.7,,,,0,2005,,1100030.2005.8.19,ABBOTSFORD A,,,27.8,
-122.36,49.02527777777778,1.9,20,,,0,,,BC,0,0,,,,0,12.4,8,2005-08-20 00:00:00,,M,M,1100030,19.9,,,,0,2005,,1100030.2005.8.20,ABBOTSFORD A,,,27.3,
-122.36,49.02527777777778,0,21,,,0,,,BC,0,0.1,,,,0,11.1,8,2005-08-21 00:00:00,,M,M,1100030,17.9,,,,0,2005,,1100030.2005.8.21,ABBOTSFORD A,,,24.6,
-122.36,49.02527777777778,1.4,22,,,0,,,BC,0,0,,,,0,14.6,8,2005-08-22 00:00:00,,M,M,1100030,19.4,,,,0,2005,,1100030.2005.8.22,ABBOTSFORD A,,,24.2,
-122.36,49.02527777777778,0,23,,,0,,,BC,0,0.4,,,,0,12.9,8,2005-08-23 00:00:00,,M,M,1100030,17.6,,,,0,2005,,1100030.2005.8.23,ABBOTSFORD A,,,22.2,
-122.36,49.02527777777778,0.9,24,,,0,,,BC,0,0,,,,0,10.5,8,2005-08-24 00:00:00,,M,M,1100030,18.9,,,,0,2005,,1100030.2005.8.24,ABBOTSFORD A,,,27.2,
